,boxscore,away_name,away_abbr,away_score,home_name,home_abbr,home_score,winning_name,winning_abbr,losing_name,losing_abbr
826,201703080MIA,Charlotte,CHO,101,Miami,MIA,108,Miami,MIA,Charlotte,CHO
827,201703080MIL,New York,NYK,93,Milwaukee,MIL,104,Milwaukee,MIL,New York,NYK
828,201703080MIN,LA Clippers,LAC,91,Minnesota,MIN,107,Minnesota,MIN,LA Clippers,LAC
829,201703080NOP,Toronto,TOR,94,New Orleans,NOP,87,Toronto,TOR,New Orleans,NOP
830,201703080ORL,Chicago,CHI,91,Orlando,ORL,98,Orlando,ORL,Chicago,CHI
831,201703090DET,Cleveland,CLE,101,Detroit,DET,106,Detroit,DET,Cleveland,CLE
832,201703090MEM,LA Clippers,LAC,114,Memphis,MEM,98,LA Clippers,LAC,Memphis,MEM
833,201703090OKC,San Antonio,SAS,92,Oklahoma City,OKC,102,Oklahoma City,OKC,San Antonio,SAS
834,201703090PHO,LA Lakers,LAL,122,Phoenix,PHO,110,LA Lakers,LAL,Phoenix,PHO
835,201703100ATL,Toronto,TOR,99,Atlanta,ATL,105,Atlanta,ATL,Toronto,TOR
836,201703100CHI,Houston,HOU,115,Chicago,CHI,94,Houston,HOU,Chicago,CHI
837,201703100CHO,Orlando,ORL,81,Charlotte,CHO,121,Charlotte,CHO,Orlando,ORL
838,201703100DAL,Brooklyn,BRK,96,Dallas,DAL,105,Dallas,DAL,Brooklyn,BRK
839,201703100DEN,Boston,BOS,99,Denver,DEN,119,Denver,DEN,Boston,BOS
840,201703100MIL,Indiana,IND,85,Milwaukee,MIL,99,Milwaukee,MIL,Indiana,IND
841,201703100MIN,Golden State,GSW,102,Minnesota,MIN,103,Minnesota,MIN,Golden State,GSW
842,201703110CHO,New Orleans,NOP,125,Charlotte,CHO,122,New Orleans,NOP,Charlotte,CHO
843,201703110DAL,Phoenix,PHO,100,Dallas,DAL,98,Phoenix,PHO,Dallas,DAL
844,201703110DET,New York,NYK,92,Detroit,DET,112,Detroit,DET,New York,NYK
845,201703110LAC,Philadelphia,PHI,100,LA Clippers,LAC,112,LA Clippers,LAC,Philadelphia,PHI
846,201703110MEM,Atlanta,ATL,107,Memphis,MEM,90,Atlanta,ATL,Memphis,MEM
847,201703110MIA,Toronto,TOR,89,Miami,MIA,104,Miami,MIA,Toronto,TOR
848,201703110MIL,Minnesota,MIN,95,Milwaukee,MIL,102,Milwaukee,MIL,Minnesota,MIN
849,201703110OKC,Utah,UTA,104,Oklahoma City,OKC,112,Oklahoma City,OKC,Utah,UTA
850,201703110ORL,Cleveland,CLE,116,Orlando,ORL,104,Cleveland,CLE,Orlando,ORL
851,201703110POR,Washington,WAS,125,Portland,POR,124,Washington,WAS,Portland,POR
852,201703110SAC,Denver,DEN,105,Sacramento,SAC,92,Denver,DEN,Sacramento,SAC
853,201703120BOS,Chicago,CHI,80,Boston,BOS,100,Boston,BOS,Chicago,CHI
854,201703120BRK,New York,NYK,112,Brooklyn,BRK,120,Brooklyn,BRK,New York,NYK
855,201703120HOU,Cleveland,CLE,112,Houston,HOU,117,Houston,HOU,Cleveland,CLE
856,201703120IND,Miami,MIA,98,Indiana,IND,102,Indiana,IND,Miami,MIA
857,201703120LAL,Philadelphia,PHI,118,LA Lakers,LAL,116,Philadelphia,PHI,LA Lakers,LAL
858,201703130CHO,Chicago,CHI,115,Charlotte,CHO,109,Chicago,CHI,Charlotte,CHO
859,201703130DEN,LA Lakers,LAL,101,Denver,DEN,129,Denver,DEN,LA Lakers,LAL
860,201703130MEM,Milwaukee,MIL,93,Memphis,MEM,113,Memphis,MEM,Milwaukee,MIL
861,201703130MIN,Washington,WAS,104,Minnesota,MIN,119,Minnesota,MIN,Washington,WAS
862,201703130SAC,Orlando,ORL,115,Sacramento,SAC,120,Sacramento,SAC,Orlando,ORL
863,201703130SAS,Atlanta,ATL,99,San Antonio,SAS,107,San Antonio,SAS,Atlanta,ATL
864,201703130TOR,Dallas,DAL,78,Toronto,TOR,100,Toronto,TOR,Dallas,DAL
865,201703140BRK,Oklahoma City,OKC,122,Brooklyn,BRK,104,Oklahoma City,OKC,Brooklyn,BRK
866,201703140CLE,Detroit,DET,96,Cleveland,CLE,128,Cleveland,CLE,Detroit,DET
867,201703140GSW,Philadelphia,PHI,104,Golden State,GSW,106,Golden State,GSW,Philadelphia,PHI
868,201703140NOP,Portland,POR,77,New Orleans,NOP,100,New Orleans,NOP,Portland,POR
869,201703150BOS,Minnesota,MIN,104,Boston,BOS,117,Boston,BOS,Minnesota,MIN
870,201703150CHI,Memphis,MEM,98,Chicago,CHI,91,Memphis,MEM,Chicago,CHI
871,201703150DET,Utah,UTA,97,Detroit,DET,83,Utah,UTA,Detroit,DET
872,201703150HOU,LA Lakers,LAL,100,Houston,HOU,139,Houston,HOU,LA Lakers,LAL
873,201703150IND,Charlotte,CHO,77,Indiana,IND,98,Indiana,IND,Charlotte,CHO
874,201703150LAC,Milwaukee,MIL,97,LA Clippers,LAC,96,Milwaukee,MIL,LA Clippers,LAC
875,201703150MIA,New Orleans,NOP,112,Miami,MIA,120,Miami,MIA,New Orleans,NOP
876,201703150PHO,Sacramento,SAC,107,Phoenix,PHO,101,Sacramento,SAC,Phoenix,PHO
877,201703150SAS,Portland,POR,110,San Antonio,SAS,106,Portland,POR,San Antonio,SAS
878,201703160ATL,Memphis,MEM,103,Atlanta,ATL,91,Memphis,MEM,Atlanta,ATL
879,201703160CLE,Utah,UTA,83,Cleveland,CLE,91,Cleveland,CLE,Utah,UTA
880,201703160DEN,LA Clippers,LAC,114,Denver,DEN,129,Denver,DEN,LA Clippers,LAC
881,201703160GSW,Orlando,ORL,92,Golden State,GSW,122,Golden State,GSW,Orlando,ORL
882,201703160NYK,Brooklyn,BRK,121,New York,NYK,110,Brooklyn,BRK,New York,NYK
883,201703170BRK,Boston,BOS,98,Brooklyn,BRK,95,Boston,BOS,Brooklyn,BRK
884,201703170DET,Toronto,TOR,87,Detroit,DET,75,Toronto,TOR,Detroit,DET
885,201703170LAL,Milwaukee,MIL,107,LA Lakers,LAL,103,Milwaukee,MIL,LA Lakers,LAL
886,201703170MIA,Minnesota,MIN,105,Miami,MIA,123,Miami,MIA,Minnesota,MIN
887,201703170NOP,Houston,HOU,112,New Orleans,NOP,128,New Orleans,NOP,Houston,HOU
888,201703170PHI,Dallas,DAL,74,Philadelphia,PHI,116,Philadelphia,PHI,Dallas,DAL
889,201703170PHO,Orlando,ORL,109,Phoenix,PHO,103,Orlando,ORL,Phoenix,PHO
890,201703180ATL,Portland,POR,113,Atlanta,ATL,97,Portland,POR,Atlanta,ATL
891,201703180CHI,Utah,UTA,86,Chicago,CHI,95,Chicago,CHI,Utah,UTA
892,201703180CHO,Washington,WAS,93,Charlotte,CHO,98,Charlotte,CHO,Washington,WAS
893,201703180DEN,Houston,HOU,109,Denver,DEN,105,Houston,HOU,Denver,DEN
894,201703180GSW,Milwaukee,MIL,92,Golden State,GSW,117,Golden State,GSW,Milwaukee,MIL
895,201703180LAC,Cleveland,CLE,78,LA Clippers,LAC,108,LA Clippers,LAC,Cleveland,CLE
896,201703180MEM,San Antonio,SAS,96,Memphis,MEM,104,Memphis,MEM,San Antonio,SAS
897,201703190BRK,Dallas,DAL,111,Brooklyn,BRK,104,Dallas,DAL,Brooklyn,BRK
898,201703190DET,Phoenix,PHO,95,Detroit,DET,112,Detroit,DET,Phoenix,PHO
899,201703190LAL,Cleveland,CLE,125,LA Lakers,LAL,120,Cleveland,CLE,LA Lakers,LAL
900,201703190MIA,Portland,POR,115,Miami,MIA,104,Portland,POR,Miami,MIA
901,201703190NOP,Minnesota,MIN,109,New Orleans,NOP,123,New Orleans,NOP,Minnesota,MIN
902,201703190PHI,Boston,BOS,99,Philadelphia,PHI,105,Philadelphia,PHI,Boston,BOS
903,201703190SAS,Sacramento,SAC,102,San Antonio,SAS,118,San Antonio,SAS,Sacramento,SAC
904,201703200BOS,Washington,WAS,102,Boston,BOS,110,Boston,BOS,Washington,WAS
905,201703200CHO,Atlanta,ATL,90,Charlotte,CHO,105,Charlotte,CHO,Atlanta,ATL
906,201703200HOU,Denver,DEN,124,Houston,HOU,125,Houston,HOU,Denver,DEN
907,201703200IND,Utah,UTA,100,Indiana,IND,107,Indiana,IND,Utah,UTA
908,201703200LAC,New York,NYK,105,LA Clippers,LAC,114,LA Clippers,LAC,New York,NYK
909,201703200OKC,Golden State,GSW,111,Oklahoma City,OKC,95,Golden State,GSW,Oklahoma City,OKC
910,201703210BRK,Detroit,DET,96,Brooklyn,BRK,98,Brooklyn,BRK,Detroit,DET
911,201703210DAL,Golden State,GSW,112,Dallas,DAL,87,Golden State,GSW,Dallas,DAL
912,201703210LAL,LA Clippers,LAC,133,LA Lakers,LAL,109,LA Clippers,LAC,LA Lakers,LAL
913,201703210MIA,Phoenix,PHO,97,Miami,MIA,112,Miami,MIA,Phoenix,PHO
914,201703210MIN,San Antonio,SAS,100,Minnesota,MIN,93,San Antonio,SAS,Minnesota,MIN
915,201703210NOP,Memphis,MEM,82,New Orleans,NOP,95,New Orleans,NOP,Memphis,MEM
916,201703210POR,Milwaukee,MIL,93,Portland,POR,90,Milwaukee,MIL,Portland,POR
917,201703220BOS,Indiana,IND,100,Boston,BOS,109,Boston,BOS,Indiana,IND
918,201703220CHI,Detroit,DET,95,Chicago,CHI,117,Chicago,CHI,Detroit,DET
919,201703220DEN,Cleveland,CLE,113,Denver,DEN,126,Denver,DEN,Cleveland,CLE
920,201703220OKC,Philadelphia,PHI,97,Oklahoma City,OKC,122,Oklahoma City,OKC,Philadelphia,PHI
921,201703220ORL,Charlotte,CHO,109,Orlando,ORL,102,Charlotte,CHO,Orlando,ORL
922,201703220SAC,Milwaukee,MIL,116,Sacramento,SAC,98,Milwaukee,MIL,Sacramento,SAC
923,201703220UTA,New York,NYK,101,Utah,UTA,108,Utah,UTA,New York,NYK
924,201703230BRK,Phoenix,PHO,98,Brooklyn,BRK,126,Brooklyn,BRK,Phoenix,PHO
925,201703230DAL,LA Clippers,LAC,95,Dallas,DAL,97,Dallas,DAL,LA Clippers,LAC
926,201703230MIA,Toronto,TOR,101,Miami,MIA,84,Toronto,TOR,Miami,MIA
927,201703230POR,New York,NYK,95,Portland,POR,110,Portland,POR,New York,NYK
928,201703240BOS,Phoenix,PHO,120,Boston,BOS,130,Boston,BOS,Phoenix,PHO
929,201703240CHI,Philadelphia,PHI,117,Chicago,CHI,107,Philadelphia,PHI,Chicago,CHI
930,201703240CHO,Cleveland,CLE,112,Charlotte,CHO,105,Cleveland,CLE,Charlotte,CHO
931,201703240GSW,Sacramento,SAC,100,Golden State,GSW,114,Golden State,GSW,Sacramento,SAC
932,201703240HOU,New Orleans,NOP,107,Houston,HOU,117,Houston,HOU,New Orleans,NOP
933,201703240IND,Denver,DEN,125,Indiana,IND,117,Denver,DEN,Indiana,IND
934,201703240LAL,Minnesota,MIN,119,LA Lakers,LAL,130,LA Lakers,LAL,Minnesota,MIN
935,201703240MIL,Atlanta,ATL,97,Milwaukee,MIL,100,Milwaukee,MIL,Atlanta,ATL
936,201703240ORL,Detroit,DET,87,Orlando,ORL,115,Orlando,ORL,Detroit,DET
937,201703250CLE,Washington,WAS,127,Cleveland,CLE,115,Washington,WAS,Cleveland,CLE
938,201703250DAL,Toronto,TOR,94,Dallas,DAL,86,Toronto,TOR,Dallas,DAL
939,201703250LAC,Utah,UTA,95,LA Clippers,LAC,108,LA Clippers,LAC,Utah,UTA
940,201703250POR,Minnesota,MIN,100,Portland,POR,112,Portland,POR,Minnesota,MIN
941,201703260ATL,Brooklyn,BRK,107,Atlanta,ATL,92,Brooklyn,BRK,Atlanta,ATL
942,201703260BOS,Miami,MIA,108,Boston,BOS,112,Boston,BOS,Miami,MIA
943,201703260CHO,Phoenix,PHO,106,Charlotte,CHO,120,Charlotte,CHO,Phoenix,PHO
944,201703260DEN,New Orleans,NOP,115,Denver,DEN,90,New Orleans,NOP,Denver,DEN
945,201703260GSW,Memphis,MEM,94,Golden State,GSW,106,Golden State,GSW,Memphis,MEM
946,201703260HOU,Oklahoma City,OKC,125,Houston,HOU,137,Houston,HOU,Oklahoma City,OKC
947,201703260IND,Philadelphia,PHI,94,Indiana,IND,107,Indiana,IND,Philadelphia,PHI
948,201703260LAC,Sacramento,SAC,98,LA Clippers,LAC,97,Sacramento,SAC,LA Clippers,LAC
949,201703260LAL,Portland,POR,97,LA Lakers,LAL,81,Portland,POR,LA Lakers,LAL
950,201703270DAL,Oklahoma City,OKC,92,Dallas,DAL,91,Oklahoma City,OKC,Dallas,DAL
951,201703270NYK,Detroit,DET,95,New York,NYK,109,New York,NYK,Detroit,DET
952,201703270SAC,Memphis,MEM,90,Sacramento,SAC,91,Sacramento,SAC,Memphis,MEM
953,201703270SAS,Cleveland,CLE,74,San Antonio,SAS,103,San Antonio,SAS,Cleveland,CLE
954,201703270TOR,Orlando,ORL,112,Toronto,TOR,131,Toronto,TOR,Orlando,ORL
955,201703280ATL,Phoenix,PHO,91,Atlanta,ATL,95,Atlanta,ATL,Phoenix,PHO
956,201703280BRK,Philadelphia,PHI,106,Brooklyn,BRK,101,Philadelphia,PHI,Brooklyn,BRK
957,201703280CHO,Milwaukee,MIL,118,Charlotte,CHO,108,Milwaukee,MIL,Charlotte,CHO
958,201703280DET,Miami,MIA,97,Detroit,DET,96,Miami,MIA,Detroit,DET
959,201703280HOU,Golden State,GSW,113,Houston,HOU,106,Golden State,GSW,Houston,HOU
960,201703280IND,Minnesota,MIN,115,Indiana,IND,114,Minnesota,MIN,Indiana,IND
961,201703280LAL,Washington,WAS,119,LA Lakers,LAL,108,Washington,WAS,LA Lakers,LAL
962,201703290BOS,Milwaukee,MIL,103,Boston,BOS,100,Milwaukee,MIL,Boston,BOS
963,201703290LAC,Washington,WAS,124,LA Clippers,LAC,133,LA Clippers,LAC,Washington,WAS
964,201703290MEM,Indiana,IND,97,Memphis,MEM,110,Memphis,MEM,Indiana,IND
965,201703290NOP,Dallas,DAL,118,New Orleans,NOP,121,New Orleans,NOP,Dallas,DAL
966,201703290NYK,Miami,MIA,105,New York,NYK,88,Miami,MIA,New York,NYK
967,201703290ORL,Oklahoma City,OKC,114,Orlando,ORL,106,Oklahoma City,OKC,Orlando,ORL
968,201703290PHI,Atlanta,ATL,99,Philadelphia,PHI,92,Atlanta,ATL,Philadelphia,PHI
969,201703290SAC,Utah,UTA,112,Sacramento,SAC,82,Utah,UTA,Sacramento,SAC
970,201703290SAS,Golden State,GSW,110,San Antonio,SAS,98,Golden State,GSW,San Antonio,SAS
971,201703300CHI,Cleveland,CLE,93,Chicago,CHI,99,Chicago,CHI,Cleveland,CLE
972,201703300DET,Brooklyn,BRK,89,Detroit,DET,90,Detroit,DET,Brooklyn,BRK
973,201703300MIN,LA Lakers,LAL,104,Minnesota,MIN,119,Minnesota,MIN,LA Lakers,LAL
974,201703300PHO,LA Clippers,LAC,124,Phoenix,PHO,118,LA Clippers,LAC,Phoenix,PHO
975,201703310BOS,Orlando,ORL,116,Boston,BOS,117,Boston,BOS,Orlando,ORL
976,201703310CHO,Denver,DEN,114,Charlotte,CHO,122,Charlotte,CHO,Denver,DEN
977,201703310CLE,Philadelphia,PHI,105,Cleveland,CLE,122,Cleveland,CLE,Philadelphia,PHI
978,201703310GSW,Houston,HOU,98,Golden State,GSW,107,Golden State,GSW,Houston,HOU
979,201703310MEM,Dallas,DAL,90,Memphis,MEM,99,Memphis,MEM,Dallas,DAL
980,201703310MIA,New York,NYK,98,Miami,MIA,94,New York,NYK,Miami,MIA
981,201703310MIL,Detroit,DET,105,Milwaukee,MIL,108,Milwaukee,MIL,Detroit,DET
982,201703310NOP,Sacramento,SAC,89,New Orleans,NOP,117,New Orleans,NOP,Sacramento,SAC
983,201703310OKC,San Antonio,SAS,100,Oklahoma City,OKC,95,San Antonio,SAS,Oklahoma City,OKC
984,201703310TOR,Indiana,IND,100,Toronto,TOR,111,Toronto,TOR,Indiana,IND
985,201704010BRK,Orlando,ORL,111,Brooklyn,BRK,121,Brooklyn,BRK,Orlando,ORL
986,201704010CHI,Atlanta,ATL,104,Chicago,CHI,106,Chicago,CHI,Atlanta,ATL
987,201704010LAC,LA Lakers,LAL,104,LA Clippers,LAC,115,LA Clippers,LAC,LA Lakers,LAL
988,201704010MIN,Sacramento,SAC,123,Minnesota,MIN,117,Sacramento,SAC,Minnesota,MIN
989,201704020BRK,Atlanta,ATL,82,Brooklyn,BRK,91,Brooklyn,BRK,Atlanta,ATL
990,201704020CLE,Indiana,IND,130,Cleveland,CLE,135,Cleveland,CLE,Indiana,IND
991,201704020GSW,Washington,WAS,115,Golden State,GSW,139,Golden State,GSW,Washington,WAS
992,201704020LAL,Memphis,MEM,103,LA Lakers,LAL,108,LA Lakers,LAL,Memphis,MEM
993,201704020MIA,Denver,DEN,116,Miami,MIA,113,Denver,DEN,Miami,MIA
994,201704020MIL,Dallas,DAL,109,Milwaukee,MIL,105,Dallas,DAL,Milwaukee,MIL
995,201704020NOP,Chicago,CHI,117,New Orleans,NOP,110,Chicago,CHI,New Orleans,NOP
996,201704020NYK,Boston,BOS,110,New York,NYK,94,Boston,BOS,New York,NYK
997,201704020OKC,Charlotte,CHO,113,Oklahoma City,OKC,101,Charlotte,CHO,Oklahoma City,OKC
998,201704020PHO,Houston,HOU,123,Phoenix,PHO,116,Houston,HOU,Phoenix,PHO
999,201704020SAS,Utah,UTA,103,San Antonio,SAS,109,San Antonio,SAS,Utah,UTA
1000,201704040CLE,Orlando,ORL,102,Cleveland,CLE,122,Cleveland,CLE,Orlando,ORL
1001,201704040GSW,Minnesota,MIN,107,Golden State,GSW,121,Golden State,GSW,Minnesota,MIN
1002,201704040IND,Toronto,TOR,90,Indiana,IND,108,Indiana,IND,Toronto,TOR
1003,201704040NOP,Denver,DEN,134,New Orleans,NOP,131,Denver,DEN,New Orleans,NOP
1004,201704040NYK,Chicago,CHI,91,New York,NYK,100,New York,NYK,Chicago,CHI
1005,201704040OKC,Milwaukee,MIL,79,Oklahoma City,OKC,110,Oklahoma City,OKC,Milwaukee,MIL
1006,201704040PHI,Brooklyn,BRK,141,Philadelphia,PHI,118,Brooklyn,BRK,Philadelphia,PHI
1007,201704040SAC,Dallas,DAL,87,Sacramento,SAC,98,Sacramento,SAC,Dallas,DAL
1008,201704040SAS,Memphis,MEM,89,San Antonio,SAS,95,San Antonio,SAS,Memphis,MEM
1009,201704040UTA,Portland,POR,87,Utah,UTA,106,Utah,UTA,Portland,POR
1010,201704050BOS,Cleveland,CLE,114,Boston,BOS,91,Cleveland,CLE,Boston,BOS
1011,201704050CHO,Miami,MIA,112,Charlotte,CHO,99,Miami,MIA,Charlotte,CHO
1012,201704050DET,Toronto,TOR,105,Detroit,DET,102,Toronto,TOR,Detroit,DET
1013,201704050HOU,Denver,DEN,104,Houston,HOU,110,Houston,HOU,Denver,DEN
1014,201704050LAC,Dallas,DAL,101,LA Clippers,LAC,112,LA Clippers,LAC,Dallas,DAL
1015,201704050MEM,Oklahoma City,OKC,103,Memphis,MEM,100,Oklahoma City,OKC,Memphis,MEM
1016,201704050PHO,Golden State,GSW,120,Phoenix,PHO,111,Golden State,GSW,Phoenix,PHO
1017,201704060ATL,Boston,BOS,116,Atlanta,ATL,123,Atlanta,ATL,Boston,BOS
1018,201704060IND,Milwaukee,MIL,89,Indiana,IND,104,Indiana,IND,Milwaukee,MIL
1019,201704060NYK,Washington,WAS,106,New York,NYK,103,Washington,WAS,New York,NYK
1020,201704060ORL,Brooklyn,BRK,107,Orlando,ORL,115,Orlando,ORL,Brooklyn,BRK
1021,201704060PHI,Chicago,CHI,102,Philadelphia,PHI,90,Chicago,CHI,Philadelphia,PHI
1022,201704070CLE,Atlanta,ATL,114,Cleveland,CLE,100,Atlanta,ATL,Cleveland,CLE
1023,201704070DAL,San Antonio,SAS,102,Dallas,DAL,89,San Antonio,SAS,Dallas,DAL
1024,201704070DEN,New Orleans,NOP,106,Denver,DEN,122,Denver,DEN,New Orleans,NOP
1025,201704070HOU,Detroit,DET,114,Houston,HOU,109,Detroit,DET,Houston,HOU
1026,201704070LAL,Sacramento,SAC,94,LA Lakers,LAL,98,LA Lakers,LAL,Sacramento,SAC
1027,201704070MEM,New York,NYK,88,Memphis,MEM,101,Memphis,MEM,New York,NYK
1028,201704070PHO,Oklahoma City,OKC,99,Phoenix,PHO,120,Phoenix,PHO,Oklahoma City,OKC
1029,201704070TOR,Miami,MIA,94,Toronto,TOR,96,Toronto,TOR,Miami,MIA
1030,201704080BRK,Chicago,CHI,106,Brooklyn,BRK,107,Brooklyn,BRK,Chicago,CHI
1031,201704080CHO,Boston,BOS,121,Charlotte,CHO,114,Boston,BOS,Charlotte,CHO
1032,201704080GSW,New Orleans,NOP,101,Golden State,GSW,123,Golden State,GSW,New Orleans,NOP
1033,201704080ORL,Indiana,IND,127,Orlando,ORL,112,Indiana,IND,Orlando,ORL
1034,201704080PHI,Milwaukee,MIL,90,Philadelphia,PHI,82,Milwaukee,MIL,Philadelphia,PHI
1035,201704080POR,Utah,UTA,86,Portland,POR,101,Portland,POR,Utah,UTA
1036,201704080SAS,LA Clippers,LAC,98,San Antonio,SAS,87,LA Clippers,LAC,San Antonio,SAS
1037,201704090ATL,Cleveland,CLE,125,Atlanta,ATL,126,Atlanta,ATL,Cleveland,CLE
1038,201704090DEN,Oklahoma City,OKC,106,Denver,DEN,105,Oklahoma City,OKC,Denver,DEN
1039,201704090LAL,Minnesota,MIN,109,LA Lakers,LAL,110,LA Lakers,LAL,Minnesota,MIN
1040,201704090MEM,Detroit,DET,103,Memphis,MEM,90,Detroit,DET,Memphis,MEM
1041,201704090NYK,Toronto,TOR,110,New York,NYK,97,Toronto,TOR,New York,NYK
1042,201704090PHO,Dallas,DAL,111,Phoenix,PHO,124,Phoenix,PHO,Dallas,DAL
1043,201704100BOS,Brooklyn,BRK,105,Boston,BOS,114,Boston,BOS,Brooklyn,BRK
1044,201704100CHI,Orlando,ORL,75,Chicago,CHI,122,Chicago,CHI,Orlando,ORL
1045,201704100DET,Washington,WAS,105,Detroit,DET,101,Washington,WAS,Detroit,DET
1046,201704100GSW,Utah,UTA,105,Golden State,GSW,99,Utah,UTA,Golden State,GSW
1047,201704100LAC,Houston,HOU,96,LA Clippers,LAC,125,LA Clippers,LAC,Houston,HOU
1048,201704100MIA,Cleveland,CLE,121,Miami,MIA,124,Miami,MIA,Cleveland,CLE
1049,201704100MIL,Charlotte,CHO,79,Milwaukee,MIL,89,Milwaukee,MIL,Charlotte,CHO
1050,201704100PHI,Indiana,IND,120,Philadelphia,PHI,111,Indiana,IND,Philadelphia,PHI
1051,201704110ATL,Charlotte,CHO,76,Atlanta,ATL,103,Atlanta,ATL,Charlotte,CHO
1052,201704110DAL,Denver,DEN,109,Dallas,DAL,91,Denver,DEN,Dallas,DAL
1053,201704110LAL,New Orleans,NOP,96,LA Lakers,LAL,108,LA Lakers,LAL,New Orleans,NOP
1054,201704110MIN,Oklahoma City,OKC,100,Minnesota,MIN,98,Oklahoma City,OKC,Minnesota,MIN
1055,201704120BOS,Milwaukee,MIL,94,Boston,BOS,112,Boston,BOS,Milwaukee,MIL
1056,201704120CHI,Brooklyn,BRK,73,Chicago,CHI,112,Chicago,CHI,Brooklyn,BRK
1057,201704120CLE,Toronto,TOR,98,Cleveland,CLE,83,Toronto,TOR,Cleveland,CLE
1058,201704120GSW,LA Lakers,LAL,94,Golden State,GSW,109,Golden State,GSW,LA Lakers,LAL
1059,201704120HOU,Minnesota,MIN,118,Houston,HOU,123,Houston,HOU,Minnesota,MIN
1060,201704120IND,Atlanta,ATL,86,Indiana,IND,104,Indiana,IND,Atlanta,ATL
1061,201704120LAC,Sacramento,SAC,95,LA Clippers,LAC,115,LA Clippers,LAC,Sacramento,SAC
1062,201704120MEM,Dallas,DAL,100,Memphis,MEM,93,Dallas,DAL,Memphis,MEM
1063,201704120MIA,Washington,WAS,102,Miami,MIA,110,Miami,MIA,Washington,WAS
1064,201704120NYK,Philadelphia,PHI,113,New York,NYK,114,New York,NYK,Philadelphia,PHI
1065,201704120OKC,Denver,DEN,111,Oklahoma City,OKC,105,Denver,DEN,Oklahoma City,OKC
1066,201704120ORL,Detroit,DET,109,Orlando,ORL,113,Orlando,ORL,Detroit,DET
1067,201704120POR,New Orleans,NOP,103,Portland,POR,100,New Orleans,NOP,Portland,POR
1068,201704150CLE,Indiana,IND,108,Cleveland,CLE,109,Cleveland,CLE,Indiana,IND
1069,201704150LAC,Utah,UTA,97,LA Clippers,LAC,95,Utah,UTA,LA Clippers,LAC
1070,201704150SAS,Memphis,MEM,82,San Antonio,SAS,111,San Antonio,SAS,Memphis,MEM
1071,201704160BOS,Chicago,CHI,106,Boston,BOS,102,Chicago,CHI,Boston,BOS
1072,201704160GSW,Portland,POR,109,Golden State,GSW,121,Golden State,GSW,Portland,POR
1073,201704160HOU,Oklahoma City,OKC,87,Houston,HOU,118,Houston,HOU,Oklahoma City,OKC
1074,201704170CLE,Indiana,IND,111,Cleveland,CLE,117,Cleveland,CLE,Indiana,IND
1075,201704180BOS,Chicago,CHI,111,Boston,BOS,97,Chicago,CHI,Boston,BOS
1076,201704180LAC,Utah,UTA,91,LA Clippers,LAC,99,LA Clippers,LAC,Utah,UTA
1077,201704190GSW,Portland,POR,81,Golden State,GSW,110,Golden State,GSW,Portland,POR
1078,201704190HOU,Oklahoma City,OKC,111,Houston,HOU,115,Houston,HOU,Oklahoma City,OKC
1079,201704200IND,Cleveland,CLE,119,Indiana,IND,114,Cleveland,CLE,Indiana,IND
1080,201704200MEM,San Antonio,SAS,94,Memphis,MEM,105,Memphis,MEM,San Antonio,SAS
1081,201704210CHI,Boston,BOS,104,Chicago,CHI,87,Boston,BOS,Chicago,CHI
1082,201704210OKC,Houston,HOU,113,Oklahoma City,OKC,115,Oklahoma City,OKC,Houston,HOU
1083,201704220ATL,Washington,WAS,98,Atlanta,ATL,116,Atlanta,ATL,Washington,WAS
1084,201704220MEM,San Antonio,SAS,108,Memphis,MEM,110,Memphis,MEM,San Antonio,SAS
1085,201704220MIL,Toronto,TOR,87,Milwaukee,MIL,76,Toronto,TOR,Milwaukee,MIL
1086,201704230CHI,Boston,BOS,104,Chicago,CHI,95,Boston,BOS,Chicago,CHI
1087,201704230IND,Cleveland,CLE,106,Indiana,IND,102,Cleveland,CLE,Indiana,IND
1088,201704230OKC,Houston,HOU,113,Oklahoma City,OKC,109,Houston,HOU,Oklahoma City,OKC
1089,201704240ATL,Washington,WAS,101,Atlanta,ATL,111,Atlanta,ATL,Washington,WAS
1090,201704240POR,Golden State,GSW,128,Portland,POR,103,Golden State,GSW,Portland,POR
1091,201704250HOU,Oklahoma City,OKC,99,Houston,HOU,105,Houston,HOU,Oklahoma City,OKC
1092,201704250LAC,Utah,UTA,96,LA Clippers,LAC,92,Utah,UTA,LA Clippers,LAC
1093,201704260BOS,Chicago,CHI,97,Boston,BOS,108,Boston,BOS,Chicago,CHI
1094,201704270MEM,San Antonio,SAS,103,Memphis,MEM,96,San Antonio,SAS,Memphis,MEM
1095,201704280ATL,Washington,WAS,115,Atlanta,ATL,99,Washington,WAS,Atlanta,ATL
1096,201704280CHI,Boston,BOS,105,Chicago,CHI,83,Boston,BOS,Chicago,CHI
1097,201704300BOS,Washington,WAS,111,Boston,BOS,123,Boston,BOS,Washington,WAS
1098,201705010CLE,Toronto,TOR,105,Cleveland,CLE,116,Cleveland,CLE,Toronto,TOR
1099,201705020BOS,Washington,WAS,119,Boston,BOS,129,Boston,BOS,Washington,WAS
1100,201705030CLE,Toronto,TOR,103,Cleveland,CLE,125,Cleveland,CLE,Toronto,TOR
