,boxscore,away_name,away_abbr,away_score,home_name,home_abbr,home_score,winning_name,winning_abbr,losing_name,losing_abbr
553,201901130LAL,Cleveland,CLE,101,LA Lakers,LAL,95,Cleveland,CLE,LA Lakers,LAL
554,201901130NYK,Philadelphia,PHI,108,New York,NYK,105,Philadelphia,PHI,New York,NYK
555,201901130ORL,Houston,HOU,109,Orlando,ORL,116,Orlando,ORL,Houston,HOU
556,201901140BRK,Boston,BOS,102,Brooklyn,BRK,109,Brooklyn,BRK,Boston,BOS
557,201901140HOU,Memphis,MEM,94,Houston,HOU,112,Houston,HOU,Memphis,MEM
558,201901140LAC,New Orleans,NOP,121,LA Clippers,LAC,117,New Orleans,NOP,LA Clippers,LAC
559,201901140SAC,Portland,POR,107,Sacramento,SAC,115,Sacramento,SAC,Portland,POR
560,201901140SAS,Charlotte,CHO,108,San Antonio,SAS,93,Charlotte,CHO,San Antonio,SAS
561,201901150ATL,Oklahoma City,OKC,126,Atlanta,ATL,142,Atlanta,ATL,Oklahoma City,OKC
562,201901150DEN,Golden State,GSW,142,Denver,DEN,111,Golden State,GSW,Denver,DEN
563,201901150IND,Phoenix,PHO,97,Indiana,IND,131,Indiana,IND,Phoenix,PHO
564,201901150LAL,Chicago,CHI,100,LA Lakers,LAL,107,LA Lakers,LAL,Chicago,CHI
565,201901150MIL,Miami,MIA,86,Milwaukee,MIL,124,Milwaukee,MIL,Miami,MIA
566,201901160BOS,Toronto,TOR,108,Boston,BOS,117,Boston,BOS,Toronto,TOR
567,201901160DAL,San Antonio,SAS,105,Dallas,DAL,101,San Antonio,SAS,Dallas,DAL
568,201901160DET,Orlando,ORL,115,Detroit,DET,120,Detroit,DET,Orlando,ORL
569,201901160GSW,New Orleans,NOP,140,Golden State,GSW,147,Golden State,GSW,New Orleans,NOP
570,201901160HOU,Brooklyn,BRK,145,Houston,HOU,142,Brooklyn,BRK,Houston,HOU
571,201901160LAC,Utah,UTA,129,LA Clippers,LAC,109,Utah,UTA,LA Clippers,LAC
572,201901160MEM,Milwaukee,MIL,111,Memphis,MEM,101,Milwaukee,MIL,Memphis,MEM
573,201901170CHO,Sacramento,SAC,95,Charlotte,CHO,114,Charlotte,CHO,Sacramento,SAC
574,201901170DEN,Chicago,CHI,105,Denver,DEN,135,Denver,DEN,Chicago,CHI
575,201901170IND,Philadelphia,PHI,120,Indiana,IND,96,Philadelphia,PHI,Indiana,IND
576,201901170OKC,LA Lakers,LAL,138,Oklahoma City,OKC,128,LA Lakers,LAL,Oklahoma City,OKC
577,201901170TOR,Phoenix,PHO,109,Toronto,TOR,111,Toronto,TOR,Phoenix,PHO
578,201901180BOS,Memphis,MEM,116,Boston,BOS,122,Boston,BOS,Memphis,MEM
579,201901180DET,Miami,MIA,93,Detroit,DET,98,Detroit,DET,Miami,MIA
580,201901180LAC,Golden State,GSW,112,LA Clippers,LAC,94,Golden State,GSW,LA Clippers,LAC
581,201901180MIN,San Antonio,SAS,116,Minnesota,MIN,113,San Antonio,SAS,Minnesota,MIN
582,201901180ORL,Brooklyn,BRK,117,Orlando,ORL,115,Brooklyn,BRK,Orlando,ORL
583,201901180POR,New Orleans,NOP,112,Portland,POR,128,Portland,POR,New Orleans,NOP
584,201901190ATL,Boston,BOS,113,Atlanta,ATL,105,Boston,BOS,Atlanta,ATL
585,201901190CHI,Miami,MIA,117,Chicago,CHI,103,Miami,MIA,Chicago,CHI
586,201901190CHO,Phoenix,PHO,115,Charlotte,CHO,135,Charlotte,CHO,Phoenix,PHO
587,201901190DEN,Cleveland,CLE,102,Denver,DEN,124,Denver,DEN,Cleveland,CLE
588,201901190DET,Sacramento,SAC,103,Detroit,DET,101,Sacramento,SAC,Detroit,DET
589,201901190HOU,LA Lakers,LAL,134,Houston,HOU,138,Houston,HOU,LA Lakers,LAL
590,201901190IND,Dallas,DAL,99,Indiana,IND,111,Indiana,IND,Dallas,DAL
591,201901190ORL,Milwaukee,MIL,118,Orlando,ORL,108,Milwaukee,MIL,Orlando,ORL
592,201901190PHI,Oklahoma City,OKC,117,Philadelphia,PHI,115,Oklahoma City,OKC,Philadelphia,PHI
593,201901200IND,Charlotte,CHO,95,Indiana,IND,120,Indiana,IND,Charlotte,CHO
594,201901200MIN,Phoenix,PHO,114,Minnesota,MIN,116,Minnesota,MIN,Phoenix,PHO
595,201901210ATL,Orlando,ORL,122,Atlanta,ATL,103,Orlando,ORL,Atlanta,ATL
596,201901210BOS,Miami,MIA,99,Boston,BOS,107,Boston,BOS,Miami,MIA
597,201901210BRK,Sacramento,SAC,94,Brooklyn,BRK,123,Brooklyn,BRK,Sacramento,SAC
598,201901210CLE,Chicago,CHI,104,Cleveland,CLE,88,Chicago,CHI,Cleveland,CLE
599,201901210LAL,Golden State,GSW,130,LA Lakers,LAL,111,Golden State,GSW,LA Lakers,LAL
600,201901210MEM,New Orleans,NOP,105,Memphis,MEM,85,New Orleans,NOP,Memphis,MEM
601,201901210MIL,Dallas,DAL,106,Milwaukee,MIL,116,Milwaukee,MIL,Dallas,DAL
602,201901210NYK,Oklahoma City,OKC,127,New York,NYK,109,Oklahoma City,OKC,New York,NYK
603,201901210PHI,Houston,HOU,93,Philadelphia,PHI,121,Philadelphia,PHI,Houston,HOU
604,201901210UTA,Portland,POR,109,Utah,UTA,104,Portland,POR,Utah,UTA
605,201901220DAL,LA Clippers,LAC,98,Dallas,DAL,106,Dallas,DAL,LA Clippers,LAC
606,201901220OKC,Portland,POR,114,Oklahoma City,OKC,123,Oklahoma City,OKC,Portland,POR
607,201901220PHO,Minnesota,MIN,118,Phoenix,PHO,91,Minnesota,MIN,Phoenix,PHO
608,201901230BOS,Cleveland,CLE,103,Boston,BOS,123,Boston,BOS,Cleveland,CLE
609,201901230BRK,Orlando,ORL,110,Brooklyn,BRK,114,Brooklyn,BRK,Orlando,ORL
610,201901230CHI,Atlanta,ATL,121,Chicago,CHI,101,Atlanta,ATL,Chicago,CHI
611,201901230IND,Toronto,TOR,106,Indiana,IND,110,Indiana,IND,Toronto,TOR
612,201901230MEM,Charlotte,CHO,118,Memphis,MEM,107,Charlotte,CHO,Memphis,MEM
613,201901230MIA,LA Clippers,LAC,111,Miami,MIA,99,LA Clippers,LAC,Miami,MIA
614,201901230NOP,Detroit,DET,98,New Orleans,NOP,94,Detroit,DET,New Orleans,NOP
615,201901230NYK,Houston,HOU,114,New York,NYK,110,Houston,HOU,New York,NYK
616,201901230PHI,San Antonio,SAS,120,Philadelphia,PHI,122,Philadelphia,PHI,San Antonio,SAS
617,201901240LAL,Minnesota,MIN,120,LA Lakers,LAL,105,Minnesota,MIN,LA Lakers,LAL
618,201901240OKC,New Orleans,NOP,116,Oklahoma City,OKC,122,Oklahoma City,OKC,New Orleans,NOP
619,201901240PHO,Portland,POR,120,Phoenix,PHO,106,Portland,POR,Phoenix,PHO
620,201901250BRK,New York,NYK,99,Brooklyn,BRK,109,Brooklyn,BRK,New York,NYK
621,201901250CHI,LA Clippers,LAC,106,Chicago,CHI,101,LA Clippers,LAC,Chicago,CHI
622,201901250CLE,Miami,MIA,100,Cleveland,CLE,94,Miami,MIA,Cleveland,CLE
623,201901250DAL,Detroit,DET,101,Dallas,DAL,106,Dallas,DAL,Detroit,DET
624,201901250DEN,Phoenix,PHO,95,Denver,DEN,132,Denver,DEN,Phoenix,PHO
625,201901250HOU,Toronto,TOR,119,Houston,HOU,121,Houston,HOU,Toronto,TOR
626,201901250MEM,Sacramento,SAC,99,Memphis,MEM,96,Sacramento,SAC,Memphis,MEM
627,201901250MIL,Charlotte,CHO,99,Milwaukee,MIL,108,Milwaukee,MIL,Charlotte,CHO
628,201901250ORL,Washington,WAS,95,Orlando,ORL,91,Washington,WAS,Orlando,ORL
629,201901260BOS,Golden State,GSW,115,Boston,BOS,111,Golden State,GSW,Boston,BOS
630,201901260DEN,Philadelphia,PHI,110,Denver,DEN,126,Denver,DEN,Philadelphia,PHI
631,201901260MEM,Indiana,IND,103,Memphis,MEM,106,Memphis,MEM,Indiana,IND
632,201901260NOP,San Antonio,SAS,126,New Orleans,NOP,114,San Antonio,SAS,New Orleans,NOP
633,201901270CHI,Cleveland,CLE,104,Chicago,CHI,101,Cleveland,CLE,Chicago,CHI
634,201901270DAL,Toronto,TOR,123,Dallas,DAL,120,Toronto,TOR,Dallas,DAL
635,201901270HOU,Orlando,ORL,98,Houston,HOU,103,Houston,HOU,Orlando,ORL
636,201901270LAC,Sacramento,SAC,108,LA Clippers,LAC,122,LA Clippers,LAC,Sacramento,SAC
637,201901270LAL,Phoenix,PHO,102,LA Lakers,LAL,116,LA Lakers,LAL,Phoenix,PHO
638,201901270MIN,Utah,UTA,125,Minnesota,MIN,111,Utah,UTA,Minnesota,MIN
639,201901270NYK,Miami,MIA,106,New York,NYK,97,Miami,MIA,New York,NYK
640,201901270OKC,Milwaukee,MIL,112,Oklahoma City,OKC,118,Oklahoma City,OKC,Milwaukee,MIL
641,201901280BOS,Brooklyn,BRK,104,Boston,BOS,112,Boston,BOS,Brooklyn,BRK
642,201901280CHO,New York,NYK,92,Charlotte,CHO,101,Charlotte,CHO,New York,NYK
643,201901280IND,Golden State,GSW,132,Indiana,IND,100,Golden State,GSW,Indiana,IND
644,201901280LAC,Atlanta,ATL,123,LA Clippers,LAC,118,Atlanta,ATL,LA Clippers,LAC
645,201901290BRK,Chicago,CHI,117,Brooklyn,BRK,122,Brooklyn,BRK,Chicago,CHI
646,201901290CLE,Washington,WAS,113,Cleveland,CLE,116,Cleveland,CLE,Washington,WAS
647,201901290DET,Milwaukee,MIL,115,Detroit,DET,105,Milwaukee,MIL,Detroit,DET
648,201901290HOU,New Orleans,NOP,121,Houston,HOU,116,New Orleans,NOP,Houston,HOU
649,201901290LAL,Philadelphia,PHI,121,LA Lakers,LAL,105,Philadelphia,PHI,LA Lakers,LAL
650,201901290ORL,Oklahoma City,OKC,126,Orlando,ORL,117,Oklahoma City,OKC,Orlando,ORL
651,201901300BOS,Charlotte,CHO,94,Boston,BOS,126,Boston,BOS,Charlotte,CHO
652,201901300MIA,Chicago,CHI,105,Miami,MIA,89,Chicago,CHI,Miami,MIA
653,201901300MIN,Memphis,MEM,97,Minnesota,MIN,99,Minnesota,MIN,Memphis,MEM
654,201901300NOP,Denver,DEN,105,New Orleans,NOP,99,Denver,DEN,New Orleans,NOP
655,201901300NYK,Dallas,DAL,114,New York,NYK,90,Dallas,DAL,New York,NYK
656,201901300POR,Utah,UTA,105,Portland,POR,132,Portland,POR,Utah,UTA
657,201901300SAC,Atlanta,ATL,113,Sacramento,SAC,135,Sacramento,SAC,Atlanta,ATL
658,201901310DET,Dallas,DAL,89,Detroit,DET,93,Detroit,DET,Dallas,DAL
659,201901310GSW,Philadelphia,PHI,113,Golden State,GSW,104,Philadelphia,PHI,Golden State,GSW
660,201901310LAC,LA Lakers,LAL,123,LA Clippers,LAC,120,LA Lakers,LAL,LA Clippers,LAC
661,201901310ORL,Indiana,IND,100,Orlando,ORL,107,Orlando,ORL,Indiana,IND
662,201901310SAS,Brooklyn,BRK,114,San Antonio,SAS,117,San Antonio,SAS,Brooklyn,BRK
663,201902010CHO,Memphis,MEM,92,Charlotte,CHO,100,Charlotte,CHO,Memphis,MEM
664,201902010DEN,Houston,HOU,122,Denver,DEN,136,Denver,DEN,Houston,HOU
665,201902010MIA,Oklahoma City,OKC,118,Miami,MIA,102,Oklahoma City,OKC,Miami,MIA
666,201902010NYK,Boston,BOS,113,New York,NYK,99,Boston,BOS,New York,NYK
667,201902020CHO,Chicago,CHI,118,Charlotte,CHO,125,Charlotte,CHO,Chicago,CHI
668,201902020CLE,Dallas,DAL,111,Cleveland,CLE,98,Dallas,DAL,Cleveland,CLE
669,201902020DET,LA Clippers,LAC,111,Detroit,DET,101,LA Clippers,LAC,Detroit,DET
670,201902020GSW,LA Lakers,LAL,101,Golden State,GSW,115,Golden State,GSW,LA Lakers,LAL
671,201902020MIA,Indiana,IND,95,Miami,MIA,88,Indiana,IND,Miami,MIA
672,201902020MIN,Denver,DEN,107,Minnesota,MIN,106,Denver,DEN,Minnesota,MIN
673,201902020ORL,Brooklyn,BRK,89,Orlando,ORL,102,Orlando,ORL,Brooklyn,BRK
674,201902020PHO,Atlanta,ATL,118,Phoenix,PHO,112,Atlanta,ATL,Phoenix,PHO
675,201902020SAC,Philadelphia,PHI,108,Sacramento,SAC,115,Sacramento,SAC,Philadelphia,PHI
676,201902020SAS,New Orleans,NOP,108,San Antonio,SAS,113,San Antonio,SAS,New Orleans,NOP
677,201902020UTA,Houston,HOU,125,Utah,UTA,98,Houston,HOU,Utah,UTA
678,201902030BOS,Oklahoma City,OKC,129,Boston,BOS,134,Boston,BOS,Oklahoma City,OKC
679,201902030NYK,Memphis,MEM,96,New York,NYK,84,Memphis,MEM,New York,NYK
680,201902040BRK,Milwaukee,MIL,113,Brooklyn,BRK,94,Milwaukee,MIL,Brooklyn,BRK
681,201902040DET,Denver,DEN,103,Detroit,DET,129,Detroit,DET,Denver,DEN
682,201902040NOP,Indiana,IND,109,New Orleans,NOP,107,Indiana,IND,New Orleans,NOP
683,201902040PHO,Houston,HOU,118,Phoenix,PHO,110,Houston,HOU,Phoenix,PHO
684,201902040SAC,San Antonio,SAS,112,Sacramento,SAC,127,Sacramento,SAC,San Antonio,SAS
685,201902050CHO,LA Clippers,LAC,117,Charlotte,CHO,115,LA Clippers,LAC,Charlotte,CHO
686,201902050CLE,Boston,BOS,103,Cleveland,CLE,96,Boston,BOS,Cleveland,CLE
687,201902050IND,LA Lakers,LAL,94,Indiana,IND,136,Indiana,IND,LA Lakers,LAL
688,201902050MEM,Minnesota,MIN,106,Memphis,MEM,108,Memphis,MEM,Minnesota,MIN
689,201902050NYK,Detroit,DET,105,New York,NYK,92,Detroit,DET,New York,NYK
690,201902050OKC,Orlando,ORL,122,Oklahoma City,OKC,132,Oklahoma City,OKC,Orlando,ORL
691,201902050PHI,Toronto,TOR,119,Philadelphia,PHI,107,Toronto,TOR,Philadelphia,PHI
692,201902060BRK,Denver,DEN,130,Brooklyn,BRK,135,Brooklyn,BRK,Denver,DEN
693,201902060CHI,New Orleans,NOP,125,Chicago,CHI,120,New Orleans,NOP,Chicago,CHI
694,201902060DAL,Charlotte,CHO,93,Dallas,DAL,99,Dallas,DAL,Charlotte,CHO
695,201902060GSW,San Antonio,SAS,102,Golden State,GSW,141,Golden State,GSW,San Antonio,SAS
696,201902060MIL,Washington,WAS,129,Milwaukee,MIL,148,Milwaukee,MIL,Washington,WAS
697,201902060SAC,Houston,HOU,127,Sacramento,SAC,101,Houston,HOU,Sacramento,SAC
698,201902070ATL,Toronto,TOR,119,Atlanta,ATL,101,Toronto,TOR,Atlanta,ATL
699,201902070BOS,LA Lakers,LAL,129,Boston,BOS,128,LA Lakers,LAL,Boston,BOS
700,201902070IND,LA Clippers,LAC,92,Indiana,IND,116,Indiana,IND,LA Clippers,LAC
701,201902070OKC,Memphis,MEM,95,Oklahoma City,OKC,117,Oklahoma City,OKC,Memphis,MEM
702,201902070ORL,Minnesota,MIN,112,Orlando,ORL,122,Orlando,ORL,Minnesota,MIN
703,201902080BRK,Chicago,CHI,125,Brooklyn,BRK,106,Chicago,CHI,Brooklyn,BRK
704,201902080DAL,Milwaukee,MIL,122,Dallas,DAL,107,Milwaukee,MIL,Dallas,DAL
705,201902080DET,New York,NYK,103,Detroit,DET,120,Detroit,DET,New York,NYK
706,201902080NOP,Minnesota,MIN,117,New Orleans,NOP,122,New Orleans,NOP,Minnesota,MIN
707,201902080PHI,Denver,DEN,110,Philadelphia,PHI,117,Philadelphia,PHI,Denver,DEN
708,201902080PHO,Golden State,GSW,117,Phoenix,PHO,107,Golden State,GSW,Phoenix,PHO
709,201902080SAC,Miami,MIA,96,Sacramento,SAC,102,Sacramento,SAC,Miami,MIA
710,201902090ATL,Charlotte,CHO,129,Atlanta,ATL,120,Charlotte,CHO,Atlanta,ATL
711,201902090BOS,LA Clippers,LAC,123,Boston,BOS,112,LA Clippers,LAC,Boston,BOS
712,201902090CHI,Washington,WAS,134,Chicago,CHI,125,Washington,WAS,Chicago,CHI
713,201902090HOU,Oklahoma City,OKC,117,Houston,HOU,112,Oklahoma City,OKC,Houston,HOU
714,201902090IND,Cleveland,CLE,90,Indiana,IND,105,Indiana,IND,Cleveland,CLE
715,201902090MEM,New Orleans,NOP,90,Memphis,MEM,99,Memphis,MEM,New Orleans,NOP
716,201902090MIL,Orlando,ORL,103,Milwaukee,MIL,83,Orlando,ORL,Milwaukee,MIL
717,201902090NYK,Toronto,TOR,104,New York,NYK,99,Toronto,TOR,New York,NYK
718,201902100ATL,Orlando,ORL,124,Atlanta,ATL,108,Orlando,ORL,Atlanta,ATL
719,201902100DAL,Portland,POR,101,Dallas,DAL,102,Dallas,DAL,Portland,POR
720,201902100GSW,Miami,MIA,118,Golden State,GSW,120,Golden State,GSW,Miami,MIA
721,201902100PHI,LA Lakers,LAL,120,Philadelphia,PHI,143,Philadelphia,PHI,LA Lakers,LAL
722,201902110CHI,Milwaukee,MIL,112,Chicago,CHI,99,Milwaukee,MIL,Chicago,CHI
723,201902110CLE,New York,NYK,104,Cleveland,CLE,107,Cleveland,CLE,New York,NYK
724,201902110DEN,Miami,MIA,87,Denver,DEN,103,Denver,DEN,Miami,MIA
725,201902110DET,Washington,WAS,112,Detroit,DET,121,Detroit,DET,Washington,WAS
726,201902110HOU,Dallas,DAL,104,Houston,HOU,120,Houston,HOU,Dallas,DAL
727,201902110IND,Charlotte,CHO,90,Indiana,IND,99,Indiana,IND,Charlotte,CHO
728,201902110MIN,LA Clippers,LAC,120,Minnesota,MIN,130,Minnesota,MIN,LA Clippers,LAC
729,201902110OKC,Portland,POR,111,Oklahoma City,OKC,120,Oklahoma City,OKC,Portland,POR
730,201902120ATL,LA Lakers,LAL,113,Atlanta,ATL,117,Atlanta,ATL,LA Lakers,LAL
731,201902120GSW,Utah,UTA,108,Golden State,GSW,115,Golden State,GSW,Utah,UTA
732,201902120MEM,San Antonio,SAS,108,Memphis,MEM,107,San Antonio,SAS,Memphis,MEM
733,201902120NOP,Orlando,ORL,118,New Orleans,NOP,88,Orlando,ORL,New Orleans,NOP
734,201902130BOS,Detroit,DET,110,Boston,BOS,118,Boston,BOS,Detroit,DET
735,201902130CHI,Memphis,MEM,110,Chicago,CHI,122,Chicago,CHI,Memphis,MEM
736,201902130CLE,Brooklyn,BRK,148,Cleveland,CLE,139,Brooklyn,BRK,Cleveland,CLE
737,201902130DAL,Miami,MIA,112,Dallas,DAL,101,Miami,MIA,Dallas,DAL
738,201902130DEN,Sacramento,SAC,118,Denver,DEN,120,Denver,DEN,Sacramento,SAC
739,201902130IND,Milwaukee,MIL,106,Indiana,IND,97,Milwaukee,MIL,Indiana,IND
740,201902130LAC,Phoenix,PHO,107,LA Clippers,LAC,134,LA Clippers,LAC,Phoenix,PHO
741,201902130MIN,Houston,HOU,111,Minnesota,MIN,121,Minnesota,MIN,Houston,HOU
742,201902130NYK,Philadelphia,PHI,126,New York,NYK,111,Philadelphia,PHI,New York,NYK
743,201902130POR,Golden State,GSW,107,Portland,POR,129,Portland,POR,Golden State,GSW
744,201902140ATL,New York,NYK,106,Atlanta,ATL,91,New York,NYK,Atlanta,ATL
745,201902140NOP,Oklahoma City,OKC,122,New Orleans,NOP,131,New Orleans,NOP,Oklahoma City,OKC
746,201902210BRK,Portland,POR,113,Brooklyn,BRK,99,Portland,POR,Brooklyn,BRK
747,201902210CLE,Phoenix,PHO,98,Cleveland,CLE,111,Cleveland,CLE,Phoenix,PHO
748,201902210GSW,Sacramento,SAC,123,Golden State,GSW,125,Golden State,GSW,Sacramento,SAC
749,201902210LAL,Houston,HOU,106,LA Lakers,LAL,111,LA Lakers,LAL,Houston,HOU
750,201902210MIL,Boston,BOS,97,Milwaukee,MIL,98,Milwaukee,MIL,Boston,BOS
751,201902220ATL,Detroit,DET,125,Atlanta,ATL,122,Detroit,DET,Atlanta,ATL
752,201902220CHO,Washington,WAS,110,Charlotte,CHO,123,Charlotte,CHO,Washington,WAS
753,201902220DAL,Denver,DEN,114,Dallas,DAL,104,Denver,DEN,Dallas,DAL
754,201902220IND,New Orleans,NOP,111,Indiana,IND,126,Indiana,IND,New Orleans,NOP
755,201902220MEM,LA Clippers,LAC,112,Memphis,MEM,106,LA Clippers,LAC,Memphis,MEM
756,201902220NYK,Minnesota,MIN,115,New York,NYK,104,Minnesota,MIN,New York,NYK
757,201902220OKC,Utah,UTA,147,Oklahoma City,OKC,148,Oklahoma City,OKC,Utah,UTA
758,201902220ORL,Chicago,CHI,110,Orlando,ORL,109,Chicago,CHI,Orlando,ORL
759,201902230ATL,Phoenix,PHO,112,Atlanta,ATL,120,Atlanta,ATL,Phoenix,PHO
760,201902230CHI,Boston,BOS,116,Chicago,CHI,126,Chicago,CHI,Boston,BOS
761,201902230CHO,Brooklyn,BRK,117,Charlotte,CHO,115,Brooklyn,BRK,Charlotte,CHO
762,201902230CLE,Memphis,MEM,107,Cleveland,CLE,112,Cleveland,CLE,Memphis,MEM
763,201902230GSW,Houston,HOU,118,Golden State,GSW,112,Houston,HOU,Golden State,GSW
764,201902230MIA,Detroit,DET,119,Miami,MIA,96,Detroit,DET,Miami,MIA
765,201902230MIL,Minnesota,MIN,128,Milwaukee,MIL,140,Milwaukee,MIL,Minnesota,MIN
766,201902230NOP,LA Lakers,LAL,115,New Orleans,NOP,128,New Orleans,NOP,LA Lakers,LAL
767,201902230OKC,Sacramento,SAC,119,Oklahoma City,OKC,116,Sacramento,SAC,Oklahoma City,OKC
768,201902230PHI,Portland,POR,130,Philadelphia,PHI,115,Portland,POR,Philadelphia,PHI
769,201902230UTA,Dallas,DAL,109,Utah,UTA,125,Utah,UTA,Dallas,DAL
770,201902240DEN,LA Clippers,LAC,96,Denver,DEN,123,Denver,DEN,LA Clippers,LAC
771,201902240NYK,San Antonio,SAS,118,New York,NYK,130,New York,NYK,San Antonio,SAS
772,201902250BRK,San Antonio,SAS,85,Brooklyn,BRK,101,Brooklyn,BRK,San Antonio,SAS
773,201902250CHI,Milwaukee,MIL,117,Chicago,CHI,106,Milwaukee,MIL,Chicago,CHI
774,201902250CHO,Golden State,GSW,121,Charlotte,CHO,110,Golden State,GSW,Charlotte,CHO
775,201902250CLE,Portland,POR,123,Cleveland,CLE,110,Portland,POR,Cleveland,CLE
776,201902250DET,Indiana,IND,109,Detroit,DET,113,Detroit,DET,Indiana,IND
777,201902250HOU,Atlanta,ATL,111,Houston,HOU,119,Houston,HOU,Atlanta,ATL
778,201902250LAC,Dallas,DAL,112,LA Clippers,LAC,121,LA Clippers,LAC,Dallas,DAL
779,201902250MEM,LA Lakers,LAL,105,Memphis,MEM,110,Memphis,MEM,LA Lakers,LAL
780,201902250MIA,Phoenix,PHO,124,Miami,MIA,121,Phoenix,PHO,Miami,MIA
781,201902250MIN,Sacramento,SAC,105,Minnesota,MIN,112,Minnesota,MIN,Sacramento,SAC
782,201902260DEN,Oklahoma City,OKC,112,Denver,DEN,121,Denver,DEN,Oklahoma City,OKC
783,201902260NYK,Orlando,ORL,103,New York,NYK,108,New York,NYK,Orlando,ORL
784,201902270ATL,Minnesota,MIN,123,Atlanta,ATL,131,Atlanta,ATL,Minnesota,MIN
785,201902270BOS,Portland,POR,97,Boston,BOS,92,Portland,POR,Boston,BOS
786,201902270BRK,Washington,WAS,125,Brooklyn,BRK,116,Washington,WAS,Brooklyn,BRK
787,201902270CHO,Houston,HOU,118,Charlotte,CHO,113,Houston,HOU,Charlotte,CHO
788,201902270DAL,Indiana,IND,101,Dallas,DAL,110,Dallas,DAL,Indiana,IND
789,201902270LAL,New Orleans,NOP,119,LA Lakers,LAL,125,LA Lakers,LAL,New Orleans,NOP
790,201902270MEM,Chicago,CHI,109,Memphis,MEM,107,Chicago,CHI,Memphis,MEM
791,201902270MIA,Golden State,GSW,125,Miami,MIA,126,Miami,MIA,Golden State,GSW
792,201902270SAC,Milwaukee,MIL,141,Sacramento,SAC,140,Milwaukee,MIL,Sacramento,SAC
793,201902270SAS,Detroit,DET,93,San Antonio,SAS,105,San Antonio,SAS,Detroit,DET
794,201902280DEN,Utah,UTA,111,Denver,DEN,104,Utah,UTA,Denver,DEN
795,201902280HOU,Miami,MIA,118,Houston,HOU,121,Houston,HOU,Miami,MIA
796,201902280IND,Minnesota,MIN,115,Indiana,IND,122,Indiana,IND,Minnesota,MIN
797,201902280NYK,Cleveland,CLE,125,New York,NYK,118,Cleveland,CLE,New York,NYK
798,201902280OKC,Philadelphia,PHI,108,Oklahoma City,OKC,104,Philadelphia,PHI,Oklahoma City,OKC
799,201903010ATL,Chicago,CHI,168,Atlanta,ATL,161,Chicago,CHI,Atlanta,ATL
800,201903010BOS,Washington,WAS,96,Boston,BOS,107,Boston,BOS,Washington,WAS
801,201903010BRK,Charlotte,CHO,123,Brooklyn,BRK,112,Charlotte,CHO,Brooklyn,BRK
802,201903010LAL,Milwaukee,MIL,131,LA Lakers,LAL,120,Milwaukee,MIL,LA Lakers,LAL
803,201903010PHO,New Orleans,NOP,130,Phoenix,PHO,116,New Orleans,NOP,Phoenix,PHO
804,201903010SAC,LA Clippers,LAC,116,Sacramento,SAC,109,LA Clippers,LAC,Sacramento,SAC
805,201903020CLE,Detroit,DET,129,Cleveland,CLE,93,Detroit,DET,Cleveland,CLE
806,201903020DAL,Memphis,MEM,111,Dallas,DAL,81,Memphis,MEM,Dallas,DAL
807,201903020DEN,New Orleans,NOP,120,Denver,DEN,112,New Orleans,NOP,Denver,DEN
808,201903020IND,Orlando,ORL,117,Indiana,IND,112,Orlando,ORL,Indiana,IND
809,201903020MIA,Brooklyn,BRK,88,Miami,MIA,117,Miami,MIA,Brooklyn,BRK
810,201903020PHI,Golden State,GSW,120,Philadelphia,PHI,117,Golden State,GSW,Philadelphia,PHI
811,201903020PHO,LA Lakers,LAL,109,Phoenix,PHO,118,Phoenix,PHO,LA Lakers,LAL
812,201903020SAS,Oklahoma City,OKC,102,San Antonio,SAS,116,San Antonio,SAS,Oklahoma City,OKC
813,201903030BOS,Houston,HOU,115,Boston,BOS,104,Houston,HOU,Boston,BOS
814,201903030CHI,Atlanta,ATL,123,Chicago,CHI,118,Atlanta,ATL,Chicago,CHI
815,201903030CHO,Portland,POR,118,Charlotte,CHO,108,Portland,POR,Charlotte,CHO
816,201903030CLE,Orlando,ORL,93,Cleveland,CLE,107,Cleveland,CLE,Orlando,ORL
817,201903030DET,Toronto,TOR,107,Detroit,DET,112,Detroit,DET,Toronto,TOR
818,201903030LAC,New York,NYK,107,LA Clippers,LAC,128,LA Clippers,LAC,New York,NYK
819,201903030OKC,Memphis,MEM,95,Oklahoma City,OKC,99,Oklahoma City,OKC,Memphis,MEM
820,201903040BRK,Dallas,DAL,88,Brooklyn,BRK,127,Brooklyn,BRK,Dallas,DAL
821,201903040LAL,LA Clippers,LAC,113,LA Lakers,LAL,105,LA Clippers,LAC,LA Lakers,LAL
822,201903040MIA,Atlanta,ATL,113,Miami,MIA,114,Miami,MIA,Atlanta,ATL
823,201903040PHO,Milwaukee,MIL,105,Phoenix,PHO,114,Phoenix,PHO,Milwaukee,MIL
824,201903040SAC,New York,NYK,108,Sacramento,SAC,115,Sacramento,SAC,New York,NYK
825,201903040SAS,Denver,DEN,103,San Antonio,SAS,104,San Antonio,SAS,Denver,DEN
826,201903050GSW,Boston,BOS,128,Golden State,GSW,95,Boston,BOS,Golden State,GSW
827,201903050IND,Chicago,CHI,96,Indiana,IND,105,Indiana,IND,Chicago,CHI
828,201903050MEM,Portland,POR,111,Memphis,MEM,120,Memphis,MEM,Portland,POR
829,201903050MIN,Oklahoma City,OKC,120,Minnesota,MIN,131,Minnesota,MIN,Oklahoma City,OKC
