game_id,game_date,matchup,team_id,is_home,wl,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,stl,blk,tov,pf,pts,a_team_id,season_year,season_type,season
21700364,2017-12-07,WAS @ PHX,PHO,t,L,9,18,0.333,240,36,78,0.462,7,23,0.304,20,28,1,10,32,42,22,5,5,13,21,99,WAS,2017,Regular Season,2017-18
41700154,2018-04-22,GSW @ SAS,SAS,t,W,1,3,0.25,240,37,81,0.457,15,28,0.536,14,19,1,7,27,34,20,6,4,8,18,103,GSW,2017,Playoffs,2017-18
21700210,2017-11-15,SAS @ MIN,MIN,t,W,9,5,0.643,240,39,87,0.448,9,18,0.5,11,16,1,11,30,41,27,9,4,6,16,98,SAS,2017,Regular Season,2017-18
21701026,2018-03-15,DET @ DEN,DEN,t,W,38,31,0.551,240,43,85,0.506,12,28,0.429,22,28,1,10,35,45,26,7,8,15,15,120,DET,2017,Regular Season,2017-18
21700996,2018-03-11,SAC @ DEN,DEN,t,W,37,30,0.552,240,50,89,0.562,15,37,0.405,15,21,1,8,43,51,38,2,4,7,17,130,SAC,2017,Regular Season,2017-18
21700983,2018-03-09,LAL @ DEN,DEN,t,W,36,30,0.545,240,42,83,0.506,15,31,0.484,26,30,1,7,29,36,30,10,6,12,16,125,LAl,2017,Regular Season,2017-18
21700896,2018-02-25,HOU @ DEN,DEN,t,L,33,27,0.55,240,44,91,0.484,10,29,0.345,16,24,1,12,24,36,33,13,6,13,27,114,HOU,2017,Regular Season,2017-18
21700794,2018-02-05,CHA @ DEN,DEN,t,W,29,25,0.537,240,46,81,0.568,18,34,0.529,11,13,1,5,36,41,30,10,2,11,15,121,CHO,2017,Regular Season,2017-18
21700296,2017-11-27,SAC @ GSW,GSW,t,L,15,6,0.714,240,40,80,0.5,16,37,0.432,10,14,1,9,27,36,31,9,6,14,15,106,SAC,2017,Regular Season,2017-18
21700372,2017-12-08,DAL @ MIL,MIL,t,W,14,10,0.583,240,36,79,0.456,8,24,0.333,29,34,1,7,33,40,20,10,6,10,24,109,DAL,2017,Regular Season,2017-18
21601179,2017-04-07,ATL @ CLE,CLE,t,L,51,28,0.646,240,39,81,0.481,9,36,0.25,13,17,1,3,35,38,23,5,3,13,10,100,ATL,2016,Regular Season,2016-17
21600279,2016-12-01,LAC @ CLE,CLE,t,L,13,4,0.765,240,28,69,0.406,9,24,0.375,29,39,1,6,30,36,12,5,3,18,24,94,LAC,2016,Regular Season,2016-17
41600304,2017-05-23,BOS @ CLE,CLE,t,W,3,1,0.75,240,44,74,0.595,10,22,0.455,14,17,1,4,33,37,23,5,4,14,16,112,BOS,2016,Playoffs,2016-17
41600303,2017-05-21,BOS @ CLE,CLE,t,L,2,1,0.667,240,32,70,0.457,16,39,0.41,28,36,1,11,35,46,21,5,4,15,11,108,BOS,2016,Playoffs,2016-17
41600133,2017-04-22,WAS @ ATL,ATL,t,W,1,2,0.333,240,44,89,0.494,9,25,0.36,19,32,1,11,39,50,26,6,5,11,17,116,WAS,2016,Playoffs,2016-17
21601219,2017-04-12,MIL @ BOS,BOS,t,W,53,29,0.646,240,41,90,0.456,12,36,0.333,18,26,1,10,35,45,31,12,3,8,17,112,MIL,2016,Regular Season,2016-17
21600391,2016-12-16,CHA @ BOS,BOS,t,W,14,12,0.538,240,34,78,0.436,9,28,0.321,19,26,1,5,41,46,26,7,8,13,15,96,CHO,2016,Regular Season,2016-17
21600283,2016-12-02,SAC @ BOS,BOS,t,W,11,8,0.579,240,36,88,0.409,11,28,0.393,14,15,1,11,34,45,25,10,9,13,22,97,SAC,2016,Regular Season,2016-17
21600161,2016-11-16,DAL @ BOS,BOS,t,W,6,5,0.545,240,33,76,0.434,7,21,0.333,17,23,1,13,40,53,18,6,3,19,17,90,DAL,2016,Regular Season,2016-17
41600131,2017-04-16,ATL @ WAS,WAS,t,W,1,0,1,240,45,100,0.45,8,28,0.286,16,17,1,15,27,42,28,8,9,12,25,114,ATL,2016,Playoffs,2016-17
21600669,2017-01-23,SAC @ DET,DET,t,L,21,25,0.457,240,41,82,0.5,10,28,0.357,12,17,1,6,32,38,27,8,1,15,21,104,SAC,2016,Regular Season,2016-17
21600050,2016-11-01,NYK @ DET,DET,t,W,3,1,0.75,240,41,89,0.461,8,13,0.615,12,21,1,10,38,48,19,7,5,10,16,102,NYK,2016,Regular Season,2016-17
21600382,2016-12-14,OKC @ UTA,UTA,t,W,16,10,0.615,240,42,72,0.583,13,23,0.565,12,15,1,4,34,38,22,4,6,14,22,109,OKC,2016,Regular Season,2016-17
21600173,2016-11-17,CHI @ UTA,UTA,t,L,7,6,0.538,240,30,78,0.385,5,25,0.2,12,14,1,10,38,48,11,4,3,13,14,77,CHI,2016,Regular Season,2016-17
21600939,2017-03-06,BKN @ MEM,MEM,t,L,36,28,0.563,240,34,77,0.442,10,25,0.4,31,39,1,8,29,37,23,7,2,15,29,109,BRK,2016,Regular Season,2016-17
21600333,2016-12-08,POR @ MEM,MEM,t,W,16,8,0.667,240,31,87,0.356,6,20,0.3,20,30,1,15,43,58,13,8,2,12,28,88,POR,2016,Regular Season,2016-17
21600507,2016-12-31,LAC @ OKC,OKC,t,W,21,13,0.618,240,37,78,0.474,10,29,0.345,30,35,1,8,36,44,25,9,6,9,20,114,LAC,2016,Regular Season,2016-17
21600399,2016-12-17,PHX @ OKC,OKC,t,W,16,11,0.593,240,41,81,0.506,7,16,0.438,25,34,1,10,32,42,28,12,4,13,21,114,PHO,2016,Regular Season,2016-17
41600164,2017-04-23,HOU @ OKC,OKC,t,L,1,3,0.25,240,42,85,0.494,7,19,0.368,18,32,1,10,30,40,20,10,12,17,20,109,HOU,2016,Playoffs,2016-17
21600592,2017-01-13,BKN @ TOR,TOR,t,W,26,13,0.667,240,52,97,0.536,11,28,0.393,17,21,1,13,36,49,21,7,9,8,17,132,BRK,2016,Regular Season,2016-17
21600089,2016-11-06,SAC @ TOR,TOR,t,L,4,2,0.667,240,30,84,0.357,7,30,0.233,24,31,1,13,30,43,22,6,5,6,26,91,SAC,2016,Regular Season,2016-17
21600477,2016-12-28,CHA @ ORL,ORL,t,L,15,19,0.441,240,42,86,0.488,9,34,0.265,8,10,1,9,24,33,25,7,7,13,15,101,CHO,2016,Regular Season,2016-17
21600443,2016-12-23,LAL @ ORL,ORL,t,W,14,18,0.438,240,45,89,0.506,11,27,0.407,8,14,1,7,40,47,25,10,11,14,20,109,LAl,2016,Regular Season,2016-17
21600757,2017-02-04,DET @ IND,IND,t,W,28,22,0.56,240,44,91,0.484,7,24,0.292,10,15,1,7,34,41,22,11,4,6,17,105,DET,2016,Regular Season,2016-17
21600552,2017-01-07,NYK @ IND,IND,t,W,20,18,0.526,240,43,86,0.5,11,24,0.458,26,28,1,12,41,53,25,11,0,19,23,123,NYK,2016,Regular Season,2016-17
21600560,2017-01-08,PHI @ BKN,BRK,t,L,8,28,0.222,240,36,78,0.462,10,27,0.37,13,17,1,4,36,40,21,6,8,22,23,95,PHI,2016,Regular Season,2016-17
21600547,2017-01-06,CLE @ BKN,BRK,t,L,8,27,0.229,240,41,91,0.451,9,30,0.3,17,19,1,10,42,52,21,6,1,19,34,108,CLE,2016,Regular Season,2016-17
21600928,2017-03-05,GSW @ NYK,NYK,t,L,25,38,0.397,240,39,83,0.47,7,22,0.318,20,25,1,12,35,47,18,5,6,15,20,105,GSW,2016,Regular Season,2016-17
21600128,2016-11-11,SAC @ POR,POR,t,W,6,4,0.6,265,45,86,0.523,13,33,0.394,19,27,1,7,29,36,29,8,4,11,24,122,SAC,2016,Regular Season,2016-17
21600054,2016-11-01,GSW @ POR,POR,t,L,2,2,0.5,240,37,86,0.43,14,39,0.359,16,21,1,6,26,32,23,12,4,18,17,104,GSW,2016,Regular Season,2016-17
41600143,2017-04-22,GSW @ POR,POR,t,L,0,3,0,240,39,90,0.433,13,33,0.394,22,27,1,11,41,52,17,5,6,16,23,113,GSW,2016,Playoffs,2016-17
21600793,2017-02-08,BOS @ SAC,SAC,t,W,21,32,0.396,240,42,84,0.5,10,25,0.4,14,15,1,4,36,40,24,11,1,14,18,108,BOS,2016,Regular Season,2016-17
21600778,2017-02-06,CHI @ SAC,SAC,t,L,20,32,0.385,240,41,79,0.519,11,28,0.393,14,16,1,9,31,40,27,4,5,15,25,107,CHI,2016,Regular Season,2016-17
21600374,2016-12-14,TOR @ PHI,PHI,t,L,6,19,0.24,240,43,86,0.5,9,29,0.31,19,25,1,14,29,43,29,5,4,14,27,114,TOR,2016,Regular Season,2016-17
21600294,2016-12-03,BOS @ PHI,PHI,t,L,4,16,0.2,240,35,76,0.461,15,33,0.455,21,26,1,8,30,38,20,5,3,15,23,106,BOS,2016,Regular Season,2016-17
21600282,2016-12-02,ORL @ PHI,PHI,t,L,4,15,0.211,240,36,95,0.379,9,32,0.281,7,10,1,15,31,46,24,3,6,10,18,88,ORL,2016,Regular Season,2016-17
21600988,2017-03-12,POR @ PHX,PHO,t,L,22,45,0.328,240,41,93,0.441,5,14,0.357,14,20,1,6,35,41,20,5,3,9,21,101,POR,2016,Regular Season,2016-17
21601011,2017-03-15,POR @ SAS,SAS,t,L,52,15,0.776,240,42,88,0.477,11,26,0.423,11,15,1,10,31,41,28,7,5,14,20,106,POR,2016,Regular Season,2016-17
21600980,2017-03-11,GSW @ SAS,SAS,t,W,51,14,0.785,240,40,77,0.519,12,27,0.444,15,18,1,7,39,46,27,6,7,18,18,107,GSW,2016,Regular Season,2016-17
21600150,2016-11-14,MIA @ SAS,SAS,t,W,8,3,0.727,240,33,82,0.402,8,15,0.533,20,27,1,14,38,52,24,4,7,17,15,94,MIA,2016,Regular Season,2016-17
21600570,2017-01-09,DAL @ MIN,MIN,t,W,12,26,0.316,240,40,71,0.563,6,16,0.375,15,21,1,9,33,42,30,11,4,18,24,101,DAL,2016,Regular Season,2016-17
21600511,2017-01-01,POR @ MIN,MIN,t,L,11,23,0.324,240,35,87,0.402,7,23,0.304,12,18,1,13,34,47,21,11,5,16,25,89,POR,2016,Regular Season,2016-17
21600172,2016-11-17,PHI @ MIN,MIN,t,W,4,7,0.364,240,43,84,0.512,6,25,0.24,18,20,1,14,34,48,18,7,8,13,19,110,PHI,2016,Regular Season,2016-17
21600142,2016-11-13,LAL @ MIN,MIN,t,W,3,6,0.333,240,42,80,0.525,13,27,0.481,28,42,1,9,35,44,28,10,4,10,19,125,LAl,2016,Regular Season,2016-17
21600052,2016-11-01,MEM @ MIN,MIN,t,W,1,2,0.333,240,43,78,0.551,12,20,0.6,18,23,1,10,40,50,29,10,5,21,22,116,MEM,2016,Regular Season,2016-17
21600662,2017-01-22,LAL @ DAL,DAL,t,W,15,29,0.341,240,43,87,0.494,17,39,0.436,19,19,1,13,36,49,27,9,4,10,15,122,LAl,2016,Regular Season,2016-17
21600608,2017-01-15,MIN @ DAL,DAL,t,W,13,27,0.325,240,36,77,0.468,12,29,0.414,14,19,1,6,35,41,21,8,8,11,18,98,MIN,2016,Regular Season,2016-17
21600500,2016-12-30,PHI @ DEN,DEN,t,L,14,19,0.424,240,39,84,0.464,11,27,0.407,33,41,1,11,34,45,29,5,1,10,26,122,PHI,2016,Regular Season,2016-17
21601002,2017-03-14,POR @ NOP,NOP,t,W,27,40,0.403,240,38,80,0.475,6,21,0.286,18,30,1,4,45,49,19,10,8,5,18,100,POR,2016,Regular Season,2016-17
21601172,2017-04-05,DAL @ LAC,LAC,t,W,48,31,0.608,240,38,75,0.507,12,31,0.387,24,31,1,5,35,40,22,11,0,15,19,112,DAL,2016,Regular Season,2016-17
21601137,2017-04-01,LAL @ LAC,LAC,t,W,47,31,0.603,240,38,69,0.551,11,25,0.44,28,34,1,4,35,39,24,8,5,17,19,115,LAl,2016,Regular Season,2016-17
21601082,2017-03-25,UTA @ LAC,LAC,t,W,44,30,0.595,240,38,84,0.452,7,27,0.259,25,28,1,11,36,47,14,9,5,10,17,108,UTA,2016,Regular Season,2016-17
21601031,2017-03-18,CLE @ LAC,LAC,t,W,41,29,0.586,240,40,78,0.513,8,26,0.308,20,29,1,7,47,54,27,4,3,14,15,108,CLE,2016,Regular Season,2016-17
21601150,2017-04-02,IND @ CLE,CLE,t,W,49,27,0.645,290,47,95,0.495,18,43,0.419,23,33,1,15,41,56,29,7,4,13,19,135,IND,2016,Regular Season,2016-17
21601014,2017-03-16,UTA @ CLE,CLE,t,W,45,22,0.672,240,36,86,0.419,9,33,0.273,10,19,1,11,41,52,14,6,2,10,12,91,UTA,2016,Regular Season,2016-17
21600999,2017-03-14,DET @ CLE,CLE,t,W,44,22,0.667,240,46,77,0.597,19,30,0.633,17,23,1,3,38,41,29,4,3,9,18,128,DET,2016,Regular Season,2016-17
21600853,2017-02-23,NYK @ CLE,CLE,t,W,40,16,0.714,240,46,87,0.529,15,38,0.395,12,15,1,8,36,44,29,5,10,12,16,119,NYK,2016,Regular Season,2016-17
21600811,2017-02-11,DEN @ CLE,CLE,t,W,37,16,0.698,240,46,84,0.548,15,30,0.5,18,22,1,8,37,45,30,9,3,15,16,125,DEN,2016,Regular Season,2016-17
21600532,2017-01-04,CHI @ CLE,CLE,t,L,26,8,0.765,240,34,83,0.41,8,25,0.32,18,24,1,16,28,44,13,6,2,15,16,94,CHI,2016,Regular Season,2016-17
21600488,2016-12-29,BOS @ CLE,CLE,t,W,24,7,0.774,240,43,83,0.518,14,38,0.368,24,33,1,13,33,46,29,7,3,18,16,124,BOS,2016,Regular Season,2016-17
21600429,2016-12-21,MIL @ CLE,CLE,t,W,21,6,0.778,240,43,87,0.494,15,27,0.556,12,19,1,9,33,42,30,3,7,11,20,113,MIL,2016,Regular Season,2016-17
21600140,2016-11-13,CHA @ CLE,CLE,t,W,8,1,0.889,240,39,92,0.424,14,38,0.368,8,15,1,12,41,53,25,3,8,9,13,100,CHO,2016,Regular Season,2016-17
21600100,2016-11-08,ATL @ CLE,CLE,t,L,6,1,0.857,240,37,99,0.374,11,42,0.262,21,25,1,13,26,39,21,12,1,6,20,106,ATL,2016,Regular Season,2016-17
21601017,2017-03-16,MEM @ ATL,ATL,t,L,37,31,0.544,240,29,71,0.408,8,27,0.296,25,34,1,8,30,38,19,6,9,17,17,91,MEM,2016,Regular Season,2016-17
21600863,2017-02-24,MIA @ ATL,ATL,t,L,32,25,0.561,240,30,79,0.38,6,20,0.3,24,36,1,8,37,45,14,7,6,10,12,90,MIA,2016,Regular Season,2016-17
21600772,2017-02-06,UTA @ ATL,ATL,t,L,30,22,0.577,240,33,74,0.446,6,17,0.353,23,32,1,7,23,30,16,6,3,12,18,95,UTA,2016,Regular Season,2016-17
21600401,2016-12-17,CHA @ ATL,ATL,t,L,13,14,0.481,240,40,86,0.465,10,26,0.385,9,16,1,9,38,47,26,4,2,12,18,99,CHO,2016,Regular Season,2016-17
21600369,2016-12-13,ORL @ ATL,ATL,t,L,12,13,0.48,240,45,89,0.506,11,28,0.393,19,21,1,13,32,45,29,6,4,15,16,120,ORL,2016,Regular Season,2016-17
21600059,2016-11-02,LAL @ ATL,ATL,t,L,3,1,0.75,240,41,85,0.482,11,32,0.344,23,29,1,10,27,37,30,10,1,18,19,116,LAl,2016,Regular Season,2016-17
21601076,2017-03-24,PHX @ BOS,BOS,t,W,47,26,0.644,240,44,94,0.468,14,41,0.341,28,35,1,12,38,50,31,8,5,15,32,130,PHO,2016,Regular Season,2016-17
21601047,2017-03-20,WAS @ BOS,BOS,t,W,45,26,0.634,240,40,93,0.43,10,33,0.303,20,28,1,19,34,53,19,10,6,13,24,110,WAS,2016,Regular Season,2016-17
21600697,2017-01-27,ORL @ BOS,BOS,t,W,28,18,0.609,240,50,89,0.562,16,34,0.471,12,15,1,7,40,47,39,8,5,10,17,128,ORL,2016,Regular Season,2016-17
21600681,2017-01-25,HOU @ BOS,BOS,t,W,27,18,0.6,240,47,91,0.516,11,32,0.344,15,16,1,12,36,48,33,10,3,18,27,120,HOU,2016,Regular Season,2016-17
21600583,2017-01-11,WAS @ BOS,BOS,t,W,24,15,0.615,240,43,85,0.506,17,41,0.415,14,18,1,10,35,45,20,5,7,14,10,117,WAS,2016,Regular Season,2016-17
21600553,2017-01-07,NOP @ BOS,BOS,t,W,23,14,0.622,240,40,93,0.43,18,36,0.5,19,21,1,15,32,47,26,6,5,10,22,117,NOP,2016,Regular Season,2016-17
21600061,2016-11-02,CHI @ BOS,BOS,t,W,3,1,0.75,240,41,87,0.471,14,32,0.438,11,17,1,10,29,39,28,10,4,12,24,107,CHI,2016,Regular Season,2016-17
41600202,2017-05-02,WAS @ BOS,BOS,t,W,2,0,1,265,45,88,0.511,13,36,0.361,26,34,1,12,29,41,26,11,7,16,21,129,WAS,2016,Playoffs,2016-17
21601072,2017-03-24,BKN @ WAS,WAS,t,W,44,28,0.611,240,49,97,0.505,10,26,0.385,21,22,1,11,35,46,29,9,5,10,19,129,BRK,2016,Regular Season,2016-17
21601063,2017-03-22,ATL @ WAS,WAS,t,W,43,28,0.606,240,38,95,0.4,11,34,0.324,17,23,1,17,37,54,23,9,6,19,26,104,ATL,2016,Regular Season,2016-17
21601021,2017-03-17,CHI @ WAS,WAS,t,W,42,26,0.618,240,46,101,0.455,10,26,0.385,10,12,1,13,27,40,34,5,6,10,17,112,CHI,2016,Regular Season,2016-17
21601004,2017-03-15,DAL @ WAS,WAS,t,L,41,26,0.612,240,40,82,0.488,12,30,0.4,15,21,1,5,37,42,30,4,1,12,23,107,DAL,2016,Regular Season,2016-17
21600742,2017-02-02,LAL @ WAS,WAS,t,W,29,20,0.592,240,44,96,0.458,12,33,0.364,16,21,1,12,33,45,27,11,6,10,19,116,LAl,2016,Regular Season,2016-17
21600724,2017-01-31,NYK @ WAS,WAS,t,W,28,20,0.583,240,49,88,0.557,7,22,0.318,12,15,1,9,37,46,27,4,4,12,25,117,NYK,2016,Regular Season,2016-17
21600614,2017-01-16,POR @ WAS,WAS,t,W,21,19,0.525,240,42,86,0.488,13,23,0.565,23,25,1,12,39,51,26,10,5,12,18,120,POR,2016,Regular Season,2016-17
21600603,2017-01-14,PHI @ WAS,WAS,t,W,20,19,0.513,240,44,91,0.484,8,17,0.471,13,18,1,12,38,50,18,9,2,11,18,109,PHI,2016,Regular Season,2016-17
21600253,2016-11-28,SAC @ WAS,WAS,t,W,6,10,0.375,265,35,85,0.412,10,25,0.4,21,26,1,11,38,49,22,11,7,23,23,101,SAC,2016,Regular Season,2016-17
41600206,2017-05-12,BOS @ WAS,WAS,t,W,3,3,0.5,240,37,86,0.43,5,24,0.208,13,21,1,11,35,46,20,4,7,12,24,92,BOS,2016,Playoffs,2016-17
41600132,2017-04-19,ATL @ WAS,WAS,t,W,2,0,1,240,39,86,0.453,7,22,0.318,24,33,1,11,32,43,22,10,10,11,29,109,ATL,2016,Playoffs,2016-17
21601107,2017-03-28,MIA @ DET,DET,t,L,34,41,0.453,240,36,85,0.424,8,27,0.296,16,21,1,16,35,51,20,7,5,12,23,96,MIA,2016,Regular Season,2016-17
21600975,2017-03-11,NYK @ DET,DET,t,W,33,33,0.5,240,46,96,0.479,9,27,0.333,11,19,1,14,37,51,27,14,6,7,15,112,NYK,2016,Regular Season,2016-17
21600851,2017-02-23,CHA @ DET,DET,t,W,28,30,0.483,265,44,107,0.411,15,37,0.405,11,12,1,10,47,57,29,5,2,8,17,114,CHO,2016,Regular Season,2016-17
21600801,2017-02-10,SAS @ DET,DET,t,L,25,29,0.463,240,39,92,0.424,5,17,0.294,9,13,1,7,28,35,22,8,3,10,15,92,SAS,2016,Regular Season,2016-17
21600633,2017-01-18,ATL @ DET,DET,t,W,20,24,0.455,240,45,91,0.495,10,25,0.4,18,28,1,18,42,60,27,6,0,12,29,118,ATL,2016,Regular Season,2016-17
21600431,2016-12-21,MEM @ DET,DET,t,L,14,17,0.452,240,26,72,0.361,6,23,0.261,28,37,1,10,36,46,17,2,3,17,18,86,MEM,2016,Regular Season,2016-17
21601185,2017-04-07,MIN @ UTA,UTA,t,W,49,30,0.62,240,45,75,0.6,14,25,0.56,16,22,1,6,27,33,29,8,7,14,21,120,MIN,2016,Regular Season,2016-17
21601164,2017-04-04,POR @ UTA,UTA,t,W,48,30,0.615,240,39,74,0.527,13,23,0.565,15,19,1,7,40,47,21,4,6,14,16,106,POR,2016,Regular Season,2016-17
21601134,2017-03-31,WAS @ UTA,UTA,t,W,47,29,0.618,240,33,72,0.458,10,25,0.4,19,31,1,7,35,42,20,9,7,10,18,95,WAS,2016,Regular Season,2016-17
21601102,2017-03-27,NOP @ UTA,UTA,t,W,45,29,0.608,240,41,85,0.482,15,27,0.556,11,18,1,11,38,49,27,6,7,10,22,108,NOP,2016,Regular Season,2016-17
21600996,2017-03-13,LAC @ UTA,UTA,t,W,42,25,0.627,240,41,78,0.526,14,21,0.667,18,22,1,8,34,42,22,1,3,7,22,114,LAC,2016,Regular Season,2016-17
21600815,2017-02-11,BOS @ UTA,UTA,t,L,34,21,0.618,240,35,86,0.407,8,31,0.258,26,30,1,13,26,39,16,9,2,9,19,104,BOS,2016,Regular Season,2016-17
21600693,2017-01-26,LAL @ UTA,UTA,t,W,30,18,0.625,240,33,81,0.407,6,26,0.231,24,28,1,10,34,44,13,7,6,8,10,96,LAl,2016,Regular Season,2016-17
21600600,2017-01-13,DET @ UTA,UTA,t,W,25,16,0.61,240,43,80,0.538,16,31,0.516,8,13,1,7,40,47,22,10,6,12,14,110,DET,2016,Regular Season,2016-17
21600506,2016-12-31,PHX @ UTA,UTA,t,W,21,13,0.618,240,35,73,0.479,8,20,0.4,13,20,1,6,40,46,17,3,4,15,16,91,PHO,2016,Regular Season,2016-17
41600224,2017-05-08,GSW @ UTA,UTA,t,L,0,4,0,240,33,89,0.371,8,27,0.296,21,28,1,10,32,42,13,7,4,9,23,95,GSW,2016,Playoffs,2016-17
41600174,2017-04-23,LAC @ UTA,UTA,t,W,2,2,0.5,240,40,74,0.541,10,22,0.455,15,21,1,7,35,42,24,7,3,12,17,105,LAC,2016,Playoffs,2016-17
21601181,2017-04-07,NYK @ MEM,MEM,t,W,43,37,0.538,240,38,75,0.507,15,27,0.556,10,12,1,7,31,38,20,3,9,12,14,101,NYK,2016,Regular Season,2016-17
21601033,2017-03-18,SAS @ MEM,MEM,t,W,40,30,0.571,240,32,76,0.421,13,30,0.433,27,31,1,7,28,35,20,7,3,10,18,104,SAS,2016,Regular Season,2016-17
21600993,2017-03-13,MIL @ MEM,MEM,t,W,37,30,0.552,240,41,79,0.519,14,27,0.519,17,23,1,11,26,37,30,11,0,12,20,113,MIL,2016,Regular Season,2016-17
21600803,2017-02-10,GSW @ MEM,MEM,t,L,33,23,0.589,240,34,87,0.391,9,26,0.346,30,37,1,18,29,47,20,6,4,18,28,107,GSW,2016,Regular Season,2016-17
21600644,2017-01-20,SAC @ MEM,MEM,t,W,26,19,0.578,240,38,83,0.458,11,28,0.393,20,25,1,15,43,58,21,6,4,15,24,107,SAC,2016,Regular Season,2016-17
21600564,2017-01-08,UTA @ MEM,MEM,t,W,24,16,0.6,240,34,78,0.436,9,24,0.375,11,14,1,5,32,37,19,11,2,13,23,88,UTA,2016,Regular Season,2016-17
21600487,2016-12-29,OKC @ MEM,MEM,t,W,21,14,0.6,240,43,82,0.524,13,22,0.591,15,20,1,11,28,39,24,8,9,12,27,114,OKC,2016,Regular Season,2016-17
21600407,2016-12-18,UTA @ MEM,MEM,t,L,18,11,0.621,240,28,93,0.301,2,23,0.087,15,18,1,19,29,48,12,8,1,8,28,73,UTA,2016,Regular Season,2016-17
21600088,2016-11-06,POR @ MEM,MEM,t,L,3,4,0.429,240,31,81,0.383,6,26,0.231,26,32,1,12,32,44,15,9,5,13,20,94,POR,2016,Regular Season,2016-17
41600156,2017-04-27,SAS @ MEM,MEM,t,L,2,4,0.333,240,32,71,0.451,12,27,0.444,20,24,1,7,21,28,15,4,1,11,26,96,SAS,2016,Playoffs,2016-17
21601189,2017-04-08,BOS @ CHA,CHO,t,L,36,44,0.45,240,38,84,0.452,9,28,0.321,29,32,1,7,35,42,22,5,5,7,15,114,BOS,2016,Regular Season,2016-17
21601165,2017-04-05,MIA @ CHA,CHO,t,L,36,43,0.456,240,35,78,0.449,8,25,0.32,21,24,1,4,32,36,19,2,7,6,15,99,MIA,2016,Regular Season,2016-17
21601103,2017-03-28,MIL @ CHA,CHO,t,L,33,41,0.446,240,39,80,0.488,7,28,0.25,23,29,1,5,26,31,25,7,1,2,12,108,MIL,2016,Regular Season,2016-17
21600779,2017-02-07,BKN @ CHA,CHO,t,W,24,28,0.462,240,40,102,0.392,7,26,0.269,24,29,1,12,39,51,19,6,7,7,17,111,BRK,2016,Regular Season,2016-17
21600629,2017-01-18,POR @ CHA,CHO,t,W,21,21,0.5,240,41,87,0.471,11,26,0.423,14,17,1,8,43,51,28,11,7,12,13,107,POR,2016,Regular Season,2016-17
21600442,2016-12-23,CHI @ CHA,CHO,t,W,17,13,0.567,240,37,84,0.44,5,18,0.278,24,28,1,12,36,48,25,6,13,10,8,103,CHI,2016,Regular Season,2016-17
21600337,2016-12-09,ORL @ CHA,CHO,t,W,14,9,0.609,240,41,85,0.482,9,22,0.409,18,23,1,13,46,59,23,4,5,12,13,109,ORL,2016,Regular Season,2016-17
21600174,2016-11-18,ATL @ CHA,CHO,t,W,8,3,0.727,240,37,90,0.411,10,29,0.345,16,24,1,8,36,44,25,11,4,11,16,100,ATL,2016,Regular Season,2016-17
21600056,2016-11-02,PHI @ CHA,CHO,t,W,3,1,0.75,240,39,79,0.494,13,34,0.382,18,26,1,9,35,44,25,8,3,15,17,109,PHI,2016,Regular Season,2016-17
21601135,2017-03-31,SAS @ OKC,OKC,t,L,43,32,0.573,240,33,81,0.407,6,21,0.286,23,27,1,13,33,46,21,7,3,18,21,95,SAS,2016,Regular Season,2016-17
21601049,2017-03-20,GSW @ OKC,OKC,t,L,40,30,0.571,240,37,87,0.425,4,21,0.19,17,31,1,12,28,40,18,10,2,11,19,95,GSW,2016,Regular Season,2016-17
21600581,2017-01-11,MEM @ OKC,OKC,t,W,24,16,0.6,240,36,81,0.444,8,26,0.308,23,29,1,11,42,53,21,5,4,16,18,103,MEM,2016,Regular Season,2016-17
21600301,2016-12-04,NOP @ OKC,OKC,t,W,13,8,0.619,240,41,89,0.461,6,28,0.214,13,26,0,11,48,59,24,7,5,15,15,101,NOP,2016,Regular Season,2016-17
21600178,2016-11-18,BKN @ OKC,OKC,t,W,8,5,0.615,240,49,89,0.551,7,26,0.269,19,24,1,10,36,46,23,9,5,16,24,124,BRK,2016,Regular Season,2016-17
21600126,2016-11-11,LAC @ OKC,OKC,t,L,6,3,0.667,240,38,88,0.432,16,28,0.571,16,19,1,9,36,45,21,3,1,16,27,108,LAC,2016,Regular Season,2016-17
21600112,2016-11-09,TOR @ OKC,OKC,t,L,6,2,0.75,240,31,74,0.419,12,34,0.353,28,31,1,11,28,39,18,6,5,19,21,102,TOR,2016,Regular Season,2016-17
21600097,2016-11-07,MIA @ OKC,OKC,t,W,6,1,0.857,240,37,85,0.435,9,28,0.321,14,17,1,10,37,47,24,8,5,16,18,97,MIA,2016,Regular Season,2016-17
21600079,2016-11-05,MIN @ OKC,OKC,t,W,5,1,0.833,240,45,86,0.523,7,16,0.438,15,24,1,11,30,41,24,9,9,12,21,112,MIN,2016,Regular Season,2016-17
21601126,2017-03-31,IND @ TOR,TOR,t,W,46,30,0.605,240,37,82,0.451,14,27,0.519,23,35,1,16,37,53,23,7,5,14,23,111,IND,2016,Regular Season,2016-17
21600858,2017-02-24,BOS @ TOR,TOR,t,W,34,24,0.586,240,40,81,0.494,5,15,0.333,22,29,1,10,31,41,15,7,4,9,21,107,BOS,2016,Regular Season,2016-17
