,Unnamed: 0,game_id,game_date,matchup,team_id,is_home,wl,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,stl,blk,tov,pf,pts,a_team_id,season_year,season_type,season
2403,44516,21700334,2017-12-03,ORL @ NYK,NYK,t,L,11.0,11.0,0.5,240,43.0,93.0,0.462,5.0,15.0,0.333,9.0,10.0,1.0,10.0,35.0,45,18.0,4.0,4.0,14.0,24.0,100,ORL,2017,Regular Season,2017-18
2404,44517,21700306,2017-11-29,MIA @ NYK,NYK,t,W,11.0,10.0,0.524,240,44.0,73.0,0.603,5.0,13.0,0.385,22.0,26.0,1.0,8.0,44.0,52,26.0,10.0,5.0,20.0,20.0,115,MIA,2017,Regular Season,2017-18
2405,44518,21700193,2017-11-13,CLE @ NYK,NYK,t,L,7.0,6.0,0.5379999999999999,240,38.0,88.0,0.4320000000000001,8.0,25.0,0.32,17.0,22.0,1.0,13.0,36.0,49,19.0,13.0,3.0,17.0,21.0,101,CLE,2017,Regular Season,2017-18
2406,44519,21700142,2017-11-05,IND @ NYK,NYK,t,W,5.0,4.0,0.556,240,44.0,88.0,0.5,6.0,23.0,0.261,14.0,19.0,1.0,12.0,34.0,46,24.0,8.0,7.0,12.0,21.0,108,IND,2017,Regular Season,2017-18
2407,44520,21700094,,DEN @ NYK,NYK,t,W,3.0,3.0,0.5,240,41.0,82.0,0.5,13.0,32.0,0.406,21.0,23.0,1.0,11.0,38.0,49,27.0,8.0,10.0,22.0,27.0,116,DEN,2017,Regular Season,2017-18
2409,44522,21700030,,DET @ NYK,NYK,t,L,0.0,2.0,0.0,240,37.0,81.0,0.457,8.0,30.0,0.267,25.0,31.0,1.0,12.0,27.0,39,20.0,6.0,2.0,12.0,21.0,107,DET,2017,Regular Season,2017-18
2410,44523,11700049,,HOU @ NYK,NYK,t,L,0.0,4.0,0.0,240,39.0,87.0,0.448,9.0,31.0,0.29,8.0,10.0,1.0,9.0,27.0,36,20.0,11.0,1.0,17.0,21.0,95,HOU,2017,Pre Season,2017-18
2411,44526,21701229,2018-04-11,UTA @ POR,POR,t,W,49.0,33.0,0.598,240,41.0,89.0,0.461,9.0,24.0,0.375,11.0,16.0,1.0,7.0,39.0,46,19.0,9.0,9.0,10.0,22.0,102,UTA,2017,Regular Season,2017-18
2413,44528,21701137,2018-03-30,LAC @ POR,POR,t,W,47.0,29.0,0.618,240,41.0,95.0,0.4320000000000001,8.0,30.0,0.267,15.0,16.0,1.0,13.0,37.0,50,30.0,9.0,10.0,10.0,25.0,105,LAC,2017,Regular Season,2017-18
2414,44529,21701064,2018-03-20,HOU @ POR,POR,t,L,44.0,27.0,0.62,240,40.0,81.0,0.494,11.0,28.0,0.393,20.0,27.0,1.0,10.0,34.0,44,20.0,6.0,7.0,8.0,18.0,111,HOU,2017,Regular Season,2017-18
2416,44531,21701004,2018-03-12,MIA @ POR,POR,t,W,41.0,26.0,0.612,240,38.0,83.0,0.458,14.0,36.0,0.389,25.0,30.0,1.0,9.0,41.0,50,23.0,5.0,6.0,12.0,15.0,115,MIA,2017,Regular Season,2017-18
2417,44532,21700911,2018-02-27,SAC @ POR,POR,t,W,35.0,26.0,0.574,240,44.0,84.0,0.524,15.0,34.0,0.441,13.0,17.0,1.0,10.0,37.0,47,27.0,10.0,2.0,17.0,15.0,116,SAC,2017,Regular Season,2017-18
2419,44534,21700864,2018-02-14,GSW @ POR,POR,t,W,32.0,26.0,0.552,240,45.0,93.0,0.484,12.0,33.0,0.364,21.0,24.0,1.0,13.0,36.0,49,20.0,9.0,0.0,13.0,18.0,123,GSW,2017,Regular Season,2017-18
2424,44539,21700463,2017-12-20,SAS @ POR,POR,t,L,16.0,15.0,0.516,240,38.0,96.0,0.396,6.0,25.0,0.24,9.0,14.0,1.0,12.0,25.0,37,18.0,13.0,2.0,8.0,14.0,91,SAS,2017,Regular Season,2017-18
2426,44541,21700384,2017-12-09,HOU @ POR,POR,t,L,13.0,12.0,0.52,240,45.0,88.0,0.511,18.0,41.0,0.439,9.0,12.0,1.0,7.0,26.0,33,19.0,4.0,5.0,15.0,28.0,117,HOU,2017,Regular Season,2017-18
2430,44545,21700198,2017-11-13,DEN @ POR,POR,t,W,7.0,6.0,0.5379999999999999,240,38.0,73.0,0.521,7.0,21.0,0.333,16.0,18.0,1.0,8.0,35.0,43,22.0,12.0,5.0,21.0,18.0,99,DEN,2017,Regular Season,2017-18
2431,44550,21700144,2017-11-05,OKC @ POR,POR,t,W,6.0,4.0,0.6,240,37.0,74.0,0.5,7.0,20.0,0.35,22.0,28.0,1.0,7.0,37.0,44,20.0,6.0,7.0,21.0,20.0,103,OKC,2017,Regular Season,2017-18
2432,44551,21700099,,TOR @ POR,POR,t,L,4.0,3.0,0.5710000000000001,240,31.0,80.0,0.388,8.0,26.0,0.308,15.0,19.0,1.0,6.0,32.0,38,13.0,5.0,7.0,13.0,15.0,85,TOR,2017,Regular Season,2017-18
2433,44552,21700053,,NOP @ POR,POR,t,W,3.0,1.0,0.75,240,33.0,88.0,0.375,10.0,29.0,0.345,27.0,33.0,1.0,18.0,45.0,63,17.0,7.0,7.0,18.0,22.0,103,NOP,2017,Regular Season,2017-18
2435,44554,41700162,2018-04-17,NOP @ POR,POR,t,L,0.0,2.0,0.0,240,41.0,91.0,0.451,12.0,32.0,0.375,8.0,10.0,1.0,13.0,32.0,45,20.0,5.0,4.0,16.0,20.0,102,NOP,2017,Playoffs,2017-18
2438,44557,21701099,2018-03-25,BOS @ SAC,SAC,t,L,24.0,50.0,0.324,240,38.0,82.0,0.463,7.0,26.0,0.269,10.0,10.0,1.0,7.0,27.0,34,18.0,7.0,1.0,14.0,16.0,93,BOS,2017,Regular Season,2017-18
2440,44559,21700985,2018-03-09,ORL @ SAC,SAC,t,W,21.0,45.0,0.318,240,36.0,83.0,0.434,9.0,25.0,0.36,13.0,15.0,1.0,13.0,37.0,50,24.0,7.0,3.0,16.0,21.0,94,ORL,2017,Regular Season,2017-18
2441,44560,21700924,2018-03-01,BKN @ SAC,SAC,t,W,19.0,43.0,0.306,265,50.0,97.0,0.515,6.0,14.0,0.429,10.0,12.0,1.0,11.0,33.0,44,23.0,15.0,6.0,15.0,13.0,116,BRK,2017,Regular Season,2017-18
2443,44562,21700891,2018-02-24,LAL @ SAC,SAC,t,L,18.0,41.0,0.305,240,42.0,94.0,0.447,13.0,25.0,0.52,11.0,17.0,1.0,17.0,31.0,48,28.0,5.0,5.0,11.0,21.0,108,LAL,2017,Regular Season,2017-18
2444,44563,21700871,2018-02-22,OKC @ SAC,SAC,t,L,18.0,40.0,0.31,240,42.0,91.0,0.462,12.0,27.0,0.444,11.0,15.0,1.0,10.0,34.0,44,23.0,6.0,4.0,9.0,20.0,107,OKC,2017,Regular Season,2017-18
2448,44567,21700661,2018-01-17,UTA @ SAC,SAC,t,L,13.0,31.0,0.295,240,38.0,72.0,0.528,13.0,21.0,0.619,16.0,20.0,1.0,8.0,28.0,36,19.0,9.0,4.0,19.0,21.0,105,UTA,2017,Regular Season,2017-18
2449,44568,21700616,2018-01-11,LAC @ SAC,SAC,t,L,13.0,28.0,0.317,240,42.0,85.0,0.494,8.0,26.0,0.308,23.0,28.0,1.0,10.0,34.0,44,23.0,9.0,3.0,15.0,25.0,115,LAC,2017,Regular Season,2017-18
2450,44572,21700527,2017-12-29,PHX @ SAC,SAC,t,L,12.0,23.0,0.343,240,37.0,80.0,0.463,8.0,23.0,0.348,19.0,23.0,1.0,8.0,29.0,37,23.0,6.0,2.0,9.0,23.0,101,PHO,2017,Regular Season,2017-18
2454,44576,21700225,2017-11-17,POR @ SAC,SAC,t,W,4.0,11.0,0.267,240,36.0,85.0,0.424,4.0,14.0,0.28600000000000003,10.0,15.0,1.0,12.0,31.0,43,20.0,11.0,5.0,13.0,22.0,86,POR,2017,Regular Season,2017-18
2462,44586,11700010,,SAS @ SAC,SAC,t,W,1.0,0.0,1.0,240,43.0,84.0,0.512,8.0,20.0,0.4,12.0,15.0,1.0,10.0,36.0,46,15.0,5.0,4.0,18.0,26.0,106,SAS,2017,Pre Season,2017-18
2463,44587,31700001,2018-02-18,LBN @ STP,1610616834,t,L,0.0,1.0,0.0,240,55.0,124.0,0.444,17.0,65.0,0.262,18.0,22.0,1.0,24.0,44.0,68,35.0,10.0,5.0,17.0,8.0,145,1610616833,2017,All Star,2017-18
2464,44588,21701066,2018-03-21,MEM @ PHI,PHI,t,W,40.0,30.0,0.5710000000000001,240,46.0,84.0,0.5479999999999999,11.0,31.0,0.355,16.0,20.0,1.0,4.0,34.0,38,32.0,8.0,4.0,14.0,21.0,119,MEM,2017,Regular Season,2017-18
2465,44589,21701005,2018-03-13,IND @ PHI,PHI,t,L,36.0,30.0,0.545,240,35.0,75.0,0.467,10.0,30.0,0.333,18.0,22.0,1.0,7.0,41.0,48,24.0,3.0,7.0,21.0,25.0,98,IND,2017,Regular Season,2017-18
2472,44598,21700614,2018-01-11,BOS @ PHI,PHI,t,L,19.0,20.0,0.487,240,38.0,82.0,0.463,11.0,28.0,0.393,16.0,18.0,1.0,3.0,34.0,37,20.0,12.0,4.0,19.0,19.0,103,BOS,2017,Regular Season,2017-18
2476,44609,21700107,2017-11-01,ATL @ PHI,PHI,t,W,4.0,4.0,0.5,240,46.0,99.0,0.465,13.0,35.0,0.371,14.0,25.0,1.0,15.0,38.0,53,36.0,10.0,4.0,16.0,26.0,119,ATL,2017,Regular Season,2017-18
2478,44611,11700068,,MIA @ PHI,PHI,t,W,2.0,3.0,0.4,240,42.0,90.0,0.467,14.0,39.0,0.359,21.0,26.0,1.0,5.0,43.0,48,27.0,11.0,8.0,16.0,20.0,119,MIA,2017,Pre Season,2017-18
2480,44613,41700125,2018-04-24,MIA @ PHI,PHI,t,W,4.0,1.0,0.8,240,34.0,81.0,0.42,7.0,28.0,0.25,29.0,36.0,1.0,9.0,44.0,53,27.0,7.0,2.0,15.0,20.0,104,MIA,2017,Playoffs,2017-18
2481,44614,21701014,2018-03-13,CLE @ PHX,PHO,t,L,19.0,50.0,0.275,240,38.0,98.0,0.388,6.0,32.0,0.188,25.0,30.0,1.0,11.0,36.0,47,17.0,10.0,2.0,18.0,21.0,107,CLE,2017,Regular Season,2017-18
2485,44622,21700881,2018-02-23,LAC @ PHX,PHO,t,L,18.0,42.0,0.3,240,45.0,103.0,0.4370000000000001,9.0,31.0,0.29,18.0,31.0,1.0,16.0,32.0,48,22.0,12.0,5.0,10.0,25.0,117,LAC,2017,Regular Season,2017-18
2488,44625,21700773,2018-02-02,UTA @ PHX,PHO,t,L,18.0,35.0,0.34,240,36.0,87.0,0.414,9.0,33.0,0.273,16.0,19.0,1.0,6.0,26.0,32,19.0,7.0,5.0,12.0,25.0,97,UTA,2017,Regular Season,2017-18
2491,44637,21700504,2017-12-26,MEM @ PHX,PHO,t,W,13.0,23.0,0.361,240,32.0,72.0,0.444,8.0,22.0,0.364,27.0,35.0,1.0,6.0,35.0,41,24.0,5.0,5.0,19.0,29.0,99,MEM,2017,Regular Season,2017-18
2492,44638,21700490,2017-12-23,MIN @ PHX,PHO,t,L,12.0,23.0,0.343,240,40.0,86.0,0.465,11.0,32.0,0.344,15.0,24.0,1.0,9.0,27.0,36,24.0,5.0,4.0,13.0,22.0,106,MIN,2017,Regular Season,2017-18
2493,44639,21700196,2017-11-13,LAL @ PHX,PHO,t,L,5.0,10.0,0.333,240,37.0,95.0,0.389,7.0,26.0,0.269,12.0,20.0,1.0,11.0,43.0,54,15.0,6.0,4.0,15.0,17.0,93,LAL,2017,Regular Season,2017-18
2494,44640,21700174,2017-11-10,ORL @ PHX,PHO,t,L,4.0,9.0,0.308,240,44.0,94.0,0.468,5.0,24.0,0.208,19.0,25.0,1.0,12.0,28.0,40,13.0,8.0,5.0,15.0,29.0,112,ORL,2017,Regular Season,2017-18
2498,44648,21701012,2018-03-13,ORL @ SAS,SAS,t,W,38.0,30.0,0.5589999999999999,240,40.0,84.0,0.476,9.0,19.0,0.474,19.0,23.0,1.0,11.0,37.0,48,24.0,10.0,7.0,12.0,13.0,108,ORL,2017,Regular Season,2017-18
2500,44650,21700750,2018-01-30,DEN @ SAS,SAS,t,W,34.0,19.0,0.642,240,46.0,92.0,0.5,9.0,24.0,0.375,5.0,5.0,1.0,13.0,30.0,43,33.0,4.0,9.0,16.0,15.0,106,DEN,2017,Regular Season,2017-18
2501,44651,21700737,2018-01-28,SAC @ SAS,SAS,t,W,33.0,19.0,0.635,240,45.0,90.0,0.5,11.0,25.0,0.44,12.0,17.0,1.0,13.0,39.0,52,33.0,4.0,2.0,7.0,13.0,113,SAC,2017,Regular Season,2017-18
2502,44652,21700722,2018-01-26,PHI @ SAS,SAS,t,L,32.0,19.0,0.627,240,30.0,75.0,0.4,3.0,24.0,0.125,15.0,18.0,1.0,5.0,31.0,36,20.0,6.0,5.0,9.0,14.0,78,PHI,2017,Regular Season,2017-18
2503,44653,21700686,2018-01-21,IND @ SAS,SAS,t,L,30.0,18.0,0.625,240,35.0,82.0,0.4270000000000001,9.0,34.0,0.265,7.0,12.0,1.0,10.0,36.0,46,24.0,8.0,10.0,20.0,14.0,86,IND,2017,Regular Season,2017-18
2507,44659,21700435,2017-12-16,DAL @ SAS,SAS,t,W,20.0,10.0,0.667,240,39.0,86.0,0.453,5.0,25.0,0.2,15.0,18.0,1.0,9.0,32.0,41,14.0,5.0,2.0,7.0,14.0,98,DAL,2017,Regular Season,2017-18
2511,44669,21700183,2017-11-11,CHI @ SAS,SAS,t,W,8.0,5.0,0.615,240,51.0,85.0,0.6,18.0,27.0,0.667,13.0,16.0,1.0,8.0,36.0,44,33.0,5.0,6.0,13.0,16.0,133,CHI,2017,Regular Season,2017-18
2512,44670,21700173,2017-11-10,MIL @ SAS,SAS,t,L,7.0,5.0,0.583,240,34.0,80.0,0.425,9.0,29.0,0.31,10.0,11.0,1.0,9.0,34.0,43,23.0,8.0,6.0,18.0,15.0,87,MIL,2017,Regular Season,2017-18
2513,44671,21700141,2017-11-05,PHX @ SAS,SAS,t,W,6.0,4.0,0.6,240,44.0,88.0,0.5,11.0,22.0,0.5,13.0,18.0,1.0,8.0,35.0,43,21.0,9.0,4.0,9.0,19.0,112,PHO,2017,Regular Season,2017-18
2516,44674,21700046,,TOR @ SAS,SAS,t,W,3.0,0.0,1.0,240,40.0,90.0,0.444,5.0,20.0,0.25,16.0,23.0,1.0,18.0,37.0,55,19.0,4.0,12.0,20.0,22.0,101,TOR,2017,Regular Season,2017-18
2517,44675,21700011,,MIN @ SAS,SAS,t,W,1.0,0.0,1.0,240,41.0,89.0,0.461,8.0,21.0,0.381,17.0,19.0,1.0,12.0,38.0,50,22.0,8.0,11.0,11.0,18.0,107,MIN,2017,Regular Season,2017-18
2520,44678,21701060,2018-03-20,LAC @ MIN,MIN,t,W,41.0,31.0,0.569,240,45.0,86.0,0.523,10.0,25.0,0.4,23.0,24.0,1.0,6.0,34.0,40,23.0,5.0,6.0,11.0,21.0,123,LAC,2017,Regular Season,2017-18
2521,44679,21700866,2018-02-15,LAL @ MIN,MIN,t,W,36.0,25.0,0.59,240,42.0,90.0,0.467,6.0,24.0,0.25,29.0,31.0,1.0,11.0,35.0,46,23.0,5.0,10.0,10.0,22.0,119,LAL,2017,Regular Season,2017-18
2522,44680,21700838,2018-02-11,SAC @ MIN,MIN,t,W,35.0,24.0,0.593,240,37.0,74.0,0.5,9.0,24.0,0.375,28.0,32.0,1.0,8.0,29.0,37,29.0,10.0,5.0,16.0,17.0,111,SAC,2017,Regular Season,2017-18
2524,44682,21700763,2018-02-01,MIL @ MIN,MIN,t,W,33.0,22.0,0.6,240,42.0,78.0,0.5379999999999999,7.0,19.0,0.368,17.0,20.0,1.0,4.0,35.0,39,27.0,8.0,7.0,13.0,15.0,108,MIL,2017,Regular Season,2017-18
2525,44683,21700729,2018-01-27,BKN @ MIN,MIN,t,W,32.0,20.0,0.615,240,42.0,96.0,0.438,4.0,21.0,0.19,23.0,26.0,1.0,16.0,33.0,49,20.0,9.0,7.0,5.0,12.0,111,BRK,2017,Regular Season,2017-18
2526,44685,21700637,2018-01-14,POR @ MIN,MIN,t,W,29.0,16.0,0.644,240,43.0,80.0,0.5379999999999999,7.0,19.0,0.368,27.0,33.0,1.0,7.0,31.0,38,21.0,12.0,3.0,11.0,17.0,120,POR,2017,Regular Season,2017-18
2527,44686,21700584,2018-01-06,NOP @ MIN,MIN,t,W,25.0,16.0,0.61,240,44.0,90.0,0.489,9.0,18.0,0.5,19.0,21.0,1.0,13.0,34.0,47,26.0,10.0,5.0,9.0,20.0,116,NOP,2017,Regular Season,2017-18
2530,44690,21700401,2017-12-12,PHI @ MIN,MIN,t,L,16.0,12.0,0.5710000000000001,265,44.0,108.0,0.407,5.0,29.0,0.172,19.0,27.0,1.0,17.0,33.0,50,19.0,14.0,7.0,10.0,21.0,112,PHI,2017,Regular Season,2017-18
2534,44694,21700261,2017-11-22,ORL @ MIN,MIN,t,W,11.0,7.0,0.611,240,40.0,87.0,0.46,8.0,23.0,0.348,36.0,45.0,1.0,10.0,32.0,42,22.0,9.0,3.0,7.0,17.0,124,ORL,2017,Regular Season,2017-18
2536,44696,21700143,2017-11-05,CHA @ MIN,MIN,t,W,7.0,3.0,0.7,240,38.0,83.0,0.458,10.0,24.0,0.417,26.0,30.0,1.0,12.0,42.0,54,20.0,4.0,4.0,16.0,19.0,112,CHO,2017,Regular Season,2017-18
2539,44699,21700052,,IND @ MIN,MIN,t,L,2.0,2.0,0.5,240,42.0,86.0,0.488,9.0,24.0,0.375,14.0,22.0,1.0,9.0,18.0,27,27.0,9.0,4.0,14.0,14.0,107,IND,2017,Regular Season,2017-18
2541,44703,11700044,,GSW @ MIN,MIN,t,L,2.0,1.0,0.667,240,36.0,73.0,0.493,7.0,23.0,0.304,31.0,37.0,1.0,6.0,25.0,31,22.0,9.0,1.0,28.0,21.0,110,GSW,2017,Pre Season,2017-18
2543,44705,41700143,2018-04-21,HOU @ MIN,MIN,t,W,1.0,2.0,0.333,240,45.0,90.0,0.5,15.0,27.0,0.556,16.0,22.0,1.0,8.0,33.0,41,29.0,9.0,3.0,7.0,16.0,121,HOU,2017,Playoffs,2017-18
2546,44708,21701076,2018-03-22,UTA @ DAL,DAL,t,L,22.0,50.0,0.306,240,42.0,85.0,0.494,17.0,32.0,0.531,11.0,14.0,1.0,8.0,27.0,35,22.0,5.0,7.0,14.0,16.0,112,UTA,2017,Regular Season,2017-18
2549,44713,21700997,2018-03-11,HOU @ DAL,DAL,t,L,21.0,46.0,0.313,240,33.0,94.0,0.35100000000000003,5.0,31.0,0.161,11.0,18.0,1.0,17.0,36.0,53,27.0,5.0,2.0,10.0,18.0,82,HOU,2017,Regular Season,2017-18
2550,44714,21700989,2018-03-10,MEM @ DAL,DAL,t,W,21.0,45.0,0.318,240,37.0,77.0,0.481,10.0,29.0,0.345,30.0,35.0,1.0,9.0,43.0,52,21.0,8.0,3.0,10.0,18.0,114,MEM,2017,Regular Season,2017-18
2551,44715,21700961,2018-03-06,DEN @ DAL,DAL,t,W,20.0,45.0,0.308,240,43.0,90.0,0.478,15.0,27.0,0.556,17.0,23.0,1.0,9.0,42.0,51,24.0,8.0,3.0,15.0,20.0,118,DEN,2017,Regular Season,2017-18
2556,44721,21700742,2018-01-29,MIA @ DAL,DAL,t,L,16.0,35.0,0.314,240,33.0,86.0,0.384,8.0,29.0,0.276,14.0,16.0,1.0,11.0,29.0,40,20.0,10.0,3.0,12.0,22.0,88,MIA,2017,Regular Season,2017-18
2557,44722,21700721,2018-01-26,POR @ DAL,DAL,t,L,16.0,33.0,0.327,240,35.0,89.0,0.393,10.0,30.0,0.333,13.0,17.0,1.0,8.0,29.0,37,17.0,9.0,3.0,5.0,19.0,93,POR,2017,Regular Season,2017-18
2559,44724,21700587,2018-01-07,NYK @ DAL,DAL,t,L,13.0,28.0,0.317,240,35.0,92.0,0.38,6.0,24.0,0.25,20.0,24.0,1.0,9.0,31.0,40,22.0,7.0,3.0,7.0,20.0,96,NYK,2017,Regular Season,2017-18
2563,44732,21700233,2017-11-18,MIL @ DAL,DAL,t,W,3.0,14.0,0.17600000000000002,240,38.0,79.0,0.481,19.0,38.0,0.5,16.0,19.0,1.0,7.0,42.0,49,27.0,7.0,2.0,16.0,26.0,111,MIL,2017,Regular Season,2017-18
2564,44735,21700024,,SAC @ DAL,DAL,t,L,0.0,2.0,0.0,240,31.0,75.0,0.413,11.0,33.0,0.333,15.0,21.0,1.0,7.0,29.0,36,19.0,8.0,7.0,12.0,13.0,88,SAC,2017,Regular Season,2017-18
2565,44736,11700052,,ORL @ DAL,DAL,t,W,3.0,1.0,0.75,240,39.0,89.0,0.438,11.0,33.0,0.333,10.0,16.0,1.0,7.0,41.0,48,24.0,9.0,6.0,11.0,18.0,99,ORL,2017,Pre Season,2017-18
2566,44737,11700009,,MIL @ DAL,DAL,t,W,1.0,0.0,1.0,240,39.0,83.0,0.47,13.0,32.0,0.406,15.0,27.0,1.0,12.0,30.0,42,24.0,12.0,3.0,18.0,16.0,106,MIL,2017,Pre Season,2017-18
2567,44738,21701180,2018-04-05,MIN @ DEN,DEN,t,W,44.0,35.0,0.557,240,35.0,89.0,0.393,11.0,36.0,0.306,19.0,22.0,1.0,13.0,34.0,47,21.0,3.0,7.0,10.0,17.0,100,MIN,2017,Regular Season,2017-18
2571,44748,21700651,2018-01-16,DAL @ DEN,DEN,t,W,23.0,21.0,0.523,240,40.0,86.0,0.465,8.0,26.0,0.308,17.0,26.0,1.0,15.0,32.0,47,23.0,10.0,3.0,18.0,23.0,105,DAL,2017,Regular Season,2017-18
2572,44754,21700332,2017-12-02,LAL @ DEN,DEN,t,W,13.0,9.0,0.591,240,40.0,87.0,0.46,12.0,31.0,0.387,23.0,28.0,1.0,9.0,30.0,39,26.0,8.0,6.0,12.0,19.0,115,LAL,2017,Regular Season,2017-18
2574,44756,21700274,2017-11-24,MEM @ DEN,DEN,t,W,11.0,8.0,0.579,240,40.0,79.0,0.506,9.0,32.0,0.281,15.0,26.0,1.0,15.0,35.0,50,24.0,9.0,4.0,20.0,18.0,104,MEM,2017,Regular Season,2017-18
2576,44758,21700168,2017-11-09,OKC @ DEN,DEN,t,W,7.0,5.0,0.583,240,38.0,82.0,0.463,9.0,27.0,0.333,17.0,22.0,1.0,14.0,31.0,45,27.0,7.0,7.0,18.0,15.0,102,OKC,2017,Regular Season,2017-18
2577,44759,21700135,2017-11-04,GSW @ DEN,DEN,t,L,5.0,5.0,0.5,240,40.0,87.0,0.46,6.0,24.0,0.25,22.0,27.0,1.0,9.0,37.0,46,26.0,9.0,6.0,17.0,18.0,108,GSW,2017,Regular Season,2017-18
2578,44761,21700127,2017-11-03,MIA @ DEN,DEN,t,W,5.0,4.0,0.556,240,36.0,80.0,0.45,9.0,23.0,0.391,14.0,25.0,1.0,13.0,28.0,41,17.0,9.0,6.0,17.0,16.0,95,MIA,2017,Regular Season,2017-18
2581,44764,21700035,,SAC @ DEN,DEN,t,W,1.0,1.0,0.5,240,37.0,85.0,0.435,10.0,30.0,0.333,12.0,20.0,1.0,18.0,40.0,58,25.0,7.0,2.0,16.0,19.0,96,SAC,2017,Regular Season,2017-18
2585,44768,21701061,2018-03-20,DAL @ NOP,NOP,t,W,41.0,30.0,0.5770000000000001,240,48.0,91.0,0.527,10.0,25.0,0.4,9.0,15.0,1.0,9.0,37.0,46,33.0,5.0,2.0,9.0,11.0,115,DAL,2017,Regular Season,2017-18
2586,44769,21701047,2018-03-18,BOS @ NOP,NOP,t,W,40.0,30.0,0.5710000000000001,240,41.0,82.0,0.5,6.0,18.0,0.333,20.0,25.0,1.0,5.0,39.0,44,33.0,9.0,5.0,10.0,13.0,108,BOS,2017,Regular Season,2017-18
2587,44770,21701036,2018-03-17,HOU @ NOP,NOP,t,L,39.0,30.0,0.565,240,41.0,83.0,0.494,8.0,24.0,0.333,11.0,12.0,1.0,6.0,34.0,40,18.0,4.0,8.0,12.0,19.0,101,HOU,2017,Regular Season,2017-18
2588,44771,21700982,2018-03-09,WAS @ NOP,NOP,t,L,38.0,27.0,0.585,240,38.0,82.0,0.463,6.0,20.0,0.3,15.0,18.0,1.0,2.0,36.0,38,23.0,3.0,10.0,15.0,18.0,97,WAS,2017,Regular Season,2017-18
2589,44772,21700902,2018-02-26,PHX @ NOP,NOP,t,W,34.0,26.0,0.5670000000000001,240,43.0,91.0,0.473,8.0,28.0,0.28600000000000003,31.0,40.0,1.0,9.0,37.0,46,30.0,7.0,8.0,14.0,22.0,125,PHO,2017,Regular Season,2017-18
2590,44778,21700793,2018-02-05,UTA @ NOP,NOP,t,L,28.0,25.0,0.528,240,47.0,93.0,0.505,8.0,22.0,0.364,7.0,13.0,1.0,6.0,24.0,30,24.0,10.0,6.0,14.0,15.0,109,UTA,2017,Regular Season,2017-18
2592,44780,21700720,2018-01-26,HOU @ NOP,NOP,t,W,27.0,21.0,0.563,240,44.0,82.0,0.537,11.0,27.0,0.407,16.0,21.0,1.0,6.0,36.0,42,36.0,8.0,5.0,15.0,26.0,115,HOU,2017,Regular Season,2017-18
2593,44781,21700692,2018-01-22,CHI @ NOP,NOP,t,W,25.0,21.0,0.5429999999999999,290,47.0,113.0,0.416,16.0,44.0,0.364,22.0,26.0,1.0,15.0,40.0,55,32.0,14.0,3.0,13.0,28.0,132,CHI,2017,Regular Season,2017-18
2594,44782,21700595,2018-01-08,DET @ NOP,NOP,t,W,20.0,19.0,0.513,240,46.0,82.0,0.561,6.0,22.0,0.273,14.0,21.0,1.0,9.0,32.0,41,31.0,7.0,9.0,16.0,18.0,112,DET,2017,Regular Season,2017-18
2597,44785,21700389,2017-12-10,PHI @ NOP,NOP,t,W,14.0,13.0,0.519,240,46.0,80.0,0.575,15.0,24.0,0.625,24.0,32.0,1.0,5.0,28.0,33,31.0,11.0,9.0,14.0,21.0,131,PHI,2017,Regular Season,2017-18
2599,44787,21700262,2017-11-22,SAS @ NOP,NOP,t,W,10.0,8.0,0.556,240,39.0,81.0,0.481,7.0,24.0,0.292,22.0,24.0,1.0,7.0,38.0,45,23.0,7.0,2.0,15.0,18.0,107,SAS,2017,Regular Season,2017-18
2600,44788,21700248,2017-11-20,OKC @ NOP,NOP,t,W,9.0,8.0,0.529,240,41.0,80.0,0.513,7.0,25.0,0.28,25.0,32.0,1.0,7.0,42.0,49,26.0,7.0,3.0,19.0,22.0,114,OKC,2017,Regular Season,2017-18
2601,44789,21700195,2017-11-13,ATL @ NOP,NOP,t,W,8.0,6.0,0.5710000000000001,240,41.0,75.0,0.547,13.0,33.0,0.394,11.0,17.0,1.0,7.0,31.0,38,31.0,10.0,5.0,19.0,13.0,106,ATL,2017,Regular Season,2017-18
2602,44790,21700113,2017-11-01,MIN @ NOP,NOP,t,L,3.0,5.0,0.375,240,36.0,84.0,0.429,8.0,31.0,0.258,18.0,21.0,1.0,9.0,29.0,38,27.0,13.0,4.0,19.0,24.0,98,MIN,2017,Regular Season,2017-18
2603,44791,21700077,,CLE @ NOP,NOP,t,W,3.0,3.0,0.5,240,49.0,95.0,0.516,13.0,33.0,0.394,12.0,16.0,1.0,10.0,37.0,47,33.0,10.0,4.0,11.0,20.0,123,CLE,2017,Regular Season,2017-18
2605,44793,21700025,,GSW @ NOP,NOP,t,L,0.0,2.0,0.0,240,45.0,98.0,0.459,16.0,36.0,0.444,14.0,22.0,1.0,16.0,35.0,51,26.0,8.0,4.0,17.0,19.0,120,GSW,2017,Regular Season,2017-18
